gene,log2FC,t,p,q
MBNL1-AS1,1.3759617294210287,4.0099867715514055,0.00022663369698188148,0.01160039400036795
RNF24,0.6739322321592782,3.9876190478738307,0.0002317565720760992,0.011812768806114114
LRP10,-0.578869974707569,-3.970245228409591,0.0002329367303781843,0.01182324467036717
TMBIM1,-0.6694097033145878,-3.9974068379626546,0.00024162228221316396,0.012194391464586125
RAB31,1.160518405801576,4.1189232808834895,0.00024285992904122652,0.012194391464586125
RHOD,1.5597586723779573,4.122546221361379,0.00024326458943449365,0.012194391464586125
MED11,-0.9591872553680147,-4.082804068787203,0.00024616310100186874,0.012271824297498327
COL14A1,1.389126767449783,3.9746972692052833,0.00024683250586015926,0.012271824297498327
GATA5,-1.4069976915680527,-3.9545212579511007,0.0002479395748552519,0.012276550949261474
FILIP1L,1.2815674938349906,3.9508492683858236,0.0002495439383696797,0.012305762261636523
LBH,1.5916682210787823,4.045591475916098,0.00025558398355177825,0.012552588277192802
CALCOCO2,-0.648301394958688,-3.9548400285275807,0.0002575084513988402,0.012596108967416655
HMGCLL1,1.7259179824512159,3.9321864594303637,0.00025969006024113703,0.012651807713996922
CRAMP1,1.316190205620858,4.007819280620304,0.00026134231078544726,0.012681374288553043
HSPH1,1.1750896209771522,3.9620211562527583,0.0002667168917473564,0.012890608023056497
TMEM69,-1.1026167617487617,-4.067688816765289,0.0002694696847868457,0.012971971214877878
PNPLA2,-0.7778201478867173,-3.91778741219259,0.000273907882326055,0.013133504033586454
RELB,1.3305826529566067,3.9913203404141258,0.00027570093238130333,0.013135754127891393
IL32,1.7546770632646531,3.976236612463039,0.0002762958444750749,0.013135754127891393
ORMDL1,-0.4860482153816701,-3.925577620240182,0.00027720328552800235,0.013135754127891393
FXR1,-0.5414713441657977,-3.893260185767691,0.0002936729917682745,0.013862050829342172
STS,1.5944577292342388,3.9124648197262175,0.000297638374186045,0.013961970902384394
NR2C2AP,-0.9416977363889729,-4.007512171330941,0.0002982860048528616,0.013961970902384394
CST3,-0.757016230125771,-3.8872988631034042,0.0002992426374264234,0.013961970902384394
DBNDD2,-0.9851687370824225,-3.9487277044887965,0.00030266559663278905,0.014045533458254936
TMOD3,0.565534671368126,3.9013390501992773,0.0003033492511798527,0.014045533458254936
SNAP29,-0.6383885900407602,-3.9740740283994396,0.00030802964429046633,0.01420801374481995
ENPEP,1.8060243956816615,3.879072444672814,0.00031650811010027266,0.014543787437978817
PDLIM3,0.9042417230463231,3.8841101460990903,0.0003205789763087364,0.014675258723023703
ESD,-0.36778364861382773,-3.86907299285397,0.0003288702685747299,0.014968118358290329
NID1,-1.1473102602438132,-3.856969920503296,0.000329571744709324,0.014968118358290329
HR,1.4641649757780153,3.8576894956716488,0.0003306780743567561,0.014968118358290329
SOX4,0.726896178010672,3.850300601134015,0.000336739383022322,0.015185376878633196
ERP44,-0.40079253029912465,-3.851850607528612,0.0003379813500314041,0.015185376878633196
LGALS2,1.9730112828740989,3.887096129219114,0.00034833597349994224,0.015592854961357195
URM1,-0.48280221349360186,-3.844349100593407,0.00035508567263853763,0.015836559907272424
PDE4D,1.6116819540294642,3.8355036941784637,0.0003663106254752368,0.01624551429885327
FLOT2,-0.9677756334763328,-3.9039722418723253,0.0003669335518824331,0.01624551429885327
CD40,-0.7432224248906172,-3.820782112856697,0.000379055841493672,0.01668203075002424
OSER1,-0.6537667678768129,-3.8179742839878488,0.0003795433589157275,0.01668203075002424
