gene,log2FC,t,p,q
TSPAN9,0.5063629102243548,1.9778579791705995,0.05428474219920368,0.32612284054025414
RPLP2,-0.21010993059938166,-1.9781611765940414,0.054320427410155685,0.3261712337624048
FRY,1.2780470215709965,1.9800872120675759,0.05439636790143865,0.32630756073950684
ESYT2,0.826528677500658,2.0112158604518955,0.054398414191897455,0.32630756073950684
CCL26,-1.057874427018771,-1.9849037317479155,0.05444124829837335,0.32637912726823065
SOAT1,-0.43348297377764666,-1.9761175896674397,0.05446564004391481,0.32637912726823065
ZNF639,-0.8024203557828495,-1.9748171620413255,0.05458769646439231,0.3269445747144349
TOP2B,0.6815246490956715,2.011712603071978,0.05471373531193463,0.32753328872078513
RHOBTB2,-0.9047871639282801,-1.9780019619302736,0.05474557799121862,0.32755780445328725
ACAA2,-0.45189558411526054,-1.9758900572687703,0.05480806376125762,0.3275885527667294
STARD5,0.8541518127472094,1.9779008570204006,0.05483617294100847,0.3275885527667294
GOPC,0.7042580128112013,2.0017751070814835,0.05486133548590715,0.3275885527667294
ITGBL1,0.5912815601354131,1.9724726382430275,0.054861716969065985,0.3275885527667294
SNAPC1,0.5507899451698055,1.997954811942974,0.05490670869296024,0.32769145405480066
MBOAT2,0.948397144351167,1.9731321206927657,0.05495680690599258,0.32782471224115334
RGL1,0.6153814427820405,2.0088385391594006,0.05502366496694268,0.327999671529583
MEAF6,-0.19309956297506492,-1.9715894511023688,0.05504170684456619,0.327999671529583
IER3,0.9596250528652277,1.9844823964088036,0.055073296923657644,0.3280223361169417
PIK3IP1,-0.9765741079919135,-1.970458499024309,0.055112928172981454,0.3280928477468714
PLCD3,-0.71079230569738,-1.9743420879702167,0.05517585394517433,0.32830189305583823
PDE4DIP,0.44960704393753037,1.9741182280927585,0.05524392271894914,0.32841251365716295
SEC24A,0.5566978718480047,1.9783247360072056,0.055273225830652,0.32841251365716295
TUBB3,1.3444342220828909,1.9818752155449832,0.05528650205037176,0.32841251365716295
TP53RK,0.7393793728695837,2.0103813406344386,0.05530572445154087,0.32841251365716295
ZNF512,-0.674488017966504,-1.9818994629562257,0.05539215733435683,0.3286938798397968
PLXNB2,0.7749646967718773,2.0113863537733323,0.05541572298057234,0.3286938798397968
USP42,0.49229716742326257,1.991276170001508,0.05546887342374882,0.3286938798397968
ARHGAP26,-0.7751319595781068,-1.9680195940456795,0.05548367419722189,0.3286938798397968
MECOM,0.9340841151524697,1.9686858424141602,0.055492325499425246,0.3286938798397968
S100PBP,0.7839692472903463,1.9988718745612521,0.05559001144362281,0.3291073646399033
LPCAT4,-0.6814182616276554,-1.9694074659816607,0.05568009594240351,0.3294754549373801
SYDE2,0.7848070640088165,1.9653237977403801,0.055725025403055024,0.32957611467087405
ABCA2,0.9187606520889524,1.9656606971719928,0.05578420571199154,0.329723436590991
CWC27,0.8303333303506824,1.9796535870973953,0.05580579638363406,0.329723436590991
REM1,0.9888801822815037,1.9731197073392688,0.05588814333451867,0.32999385161298966
TSEN34,0.36410000861277325,1.9805973784735167,0.0559074716836916,0.32999385161298966
ADAT2,-0.7864512557295082,-1.9624201566883464,0.05609504762282086,0.33091218989907517
PDGFRB,-0.39121368203249585,-1.9628810888822767,0.05611911937127899,0.33091218989907517
PHIP,0.3225004032158578,1.9714385563467633,0.05617156783792741,0.33093731584049446
PSENEN,-0.5576003730876344,-1.9629611048577742,0.056179447771651916,0.33093731584049446
NSUN5,-0.6496057731720413,-1.975495382955694,0.05625764025561251,0.33100873368494027
PDRG1,-0.4796358611828877,-1.9628221682134834,0.05626437572883078,0.33100873368494027
SCARA5,-0.7830140555363858,-1.9616170161222066,0.056275690682395185,0.33100873368494027
IGIP,0.8479339149204901,1.9608639085729784,0.0563280860745032,0.33107749854916907
SALL2,0.8293509063642661,1.9617481594101471,0.05634347264593652,0.33107749854916907
GPR161,0.9223225667703172,1.9644717688277888,0.05645947474069706,0.3315940792606611
TAPBPL,0.7733287815193037,1.9887569118155657,0.056495488007615655,0.33164059469413365
JPT2,-0.83975563181483,-1.9589536105226963,0.05653467239579054,0.3316872992931705
EXT1,0.8894920282087035,1.9895445722159582,0.05662034586800039,0.3316872992931705
ARHGEF2,-0.5359749013601016,-1.9657382069284406,0.05663098176065352,0.3316872992931705
RMC1,-0.7465440418171161,-1.9587464309273206,0.05663681702423589,0.3316872992931705
CD4,0.5085191714655206,1.9574516644787137,0.05666944568309927,0.3316872992931705
ABHD14B,-0.5733659966982971,-1.9644307129350147,0.05667202733369969,0.3316872992931705
LRP3,0.7354126362583986,1.9727513852773597,0.05703141179854473,0.33362528061537194
RPS17,-0.7067101000447478,-1.9740411806379348,0.05714190318197024,0.3341060758113713
EVL,0.8275731168039901,1.9564639104830899,0.05735233788662655,0.335170469679023
FAM114A1,0.38350016694262035,1.9519141779146838,0.05738633806305868,0.33520322653854906
VPS35L,-0.5977787519123661,-1.9622318772035383,0.05749219301398581,0.3355652267076835
KDELR3,0.7090442452841259,1.9822612490281346,0.057505163373963886,0.3355652267076835
LINC00623,0.7475863496985578,1.9700787048300714,0.057729680307007335,0.3366286834530109
MAP6,0.7710342017095816,1.9508065255077727,0.05774443744111369,0.3366286834530109
ZNF462,0.8589093535598247,1.9550617775785433,0.057792039367591516,0.3367398937484787
ATAT1,0.9097772797048918,1.9494466711838059,0.057875174295553604,0.3369281490302048
SLC22A5,0.8956117758004045,1.9553934081700743,0.057881430430601885,0.3369281490302048
FBXO44,0.8117830621173563,1.960601999899195,0.05794054679069447,0.33710603985418836
COQ8A,-0.8729650854144468,-1.9472009739103988,0.05801732935549805,0.337386489183081
SMIM30,0.500993233486331,1.9482150720726863,0.05806020187198651,0.3374695633179718
RBPMS2,0.9947017650708436,1.9605462959254003,0.05811518369879358,0.3376054646307938
TMEM243,-0.45914200937769056,-1.947855755961941,0.058150335237953245,0.3376054646307938
ZNF555,-0.8410838123203814,-1.9478781563544154,0.05816937865811389,0.3376054646307938
ZNF766,-0.7521775067377079,-1.9444546456221135,0.05833135601013352,0.3383791929727893
EFHD1,-1.0663744737478584,-1.9569488975486633,0.058402371763296,0.3385530044873207
PRKAB2,0.7818735249785664,1.9734979015695244,0.058429816283869514,0.3385530044873207
IFT43,0.2761594206517408,1.9647687908131415,0.05846002309530635,0.3385530044873207
HVCN1,0.8159537054996111,1.9475648124123586,0.05847603355778457,0.3385530044873207
CHML,0.8454574358704223,1.9420695930274519,0.05856225623404724,0.3388292254452304
OGFOD3,0.3582510824481444,1.958243646456271,0.058581147745338014,0.3388292254452304
XXYLT1,0.9777699583799322,1.9437559528020296,0.05862355709847432,0.33890846794686064
SERPINB1,-0.30420039505734486,-1.9470705079440846,0.058684687761143245,0.33909580960366914
DHRS7,-0.23711223074037768,-1.9402798709234979,0.058794569470701996,0.3395645267131297
PEX11B,-0.4705235441029778,-1.9398618446842804,0.05887363885568653,0.33985491769749604
CYGB,0.8417192046335513,1.9600445265769413,0.05917131723788633,0.34140635385789253
SARDH,0.8620721978630013,1.9416252971730346,0.05924361183721726,0.34165649132308246
CNNM2,-0.9279375523318714,-1.9368776378023345,0.05928389001725251,0.34172183674495404
EYA2,-0.9840530033015182,-1.9378318363058638,0.059543065283523294,0.3427849886821498
FBXO7,-0.26423644538309077,-1.9353461906731324,0.05956810816461407,0.3427849886821498
TMEM144,0.7114399023566038,1.9342048088708177,0.05958075452789124,0.3427849886821498
ENSG00000259865,0.7415603297831583,1.933977232880106,0.059584480878930236,0.3427849886821498
DROSHA,0.8107245983509568,1.9513565754205198,0.05961599155601384,0.3427992110661195
CCZ1,0.8154877132551455,1.9367512643497073,0.05974382615141082,0.34336702420516296
NELFA,-0.5430183716466264,-1.9447223980153403,0.05983316856749948,0.34341221150127443
CSRP1,0.671789808840737,1.9456710371132098,0.059891376889946876,0.34341221150127443
BUD31,0.6023220086279686,1.9872655467866402,0.059892836724527956,0.34341221150127443
KLF10,0.48178407214972196,1.944843459933642,0.05990476613821255,0.34341221150127443
CCT4,-0.2699073927569815,-1.9335431204546436,0.05991439846046418,0.34341221150127443
C18orf32,-0.34301212435567496,-1.931154227477387,0.05994853454083401,0.34341221150127443
GNAL,0.9007302117965446,1.9309275933688097,0.059955321296410555,0.34341221150127443
CCDC85C,-0.8530974434165265,-1.9388955355175799,0.06031674611468706,0.3452064408204811
COL6A2,0.33535274406909465,1.9367725558759925,0.060327055265790124,0.3452064408204811
FJX1,0.8808711327957559,1.9345068255609053,0.06036032306543739,0.3452294640443258
ATXN7L1,0.8874577235849048,1.9317540578572514,0.060396187114211165,0.3452673069652605
BIVM,0.8803320031002937,1.9326761589115748,0.06045830459895255,0.34545512380960064
HLA-E,-0.25547223912600003,-1.9278064789770322,0.060584475528875546,0.34584984247345424
UBOX5,0.7418680494421743,1.9310598244767285,0.06058597833418919,0.34584984247345424
BRK1,0.15837802985741334,1.9267496252089158,0.06064306916480679,0.3460084250800117
LRP12,0.7179535991638333,1.933618281396127,0.0606820008303481,0.3460632945904634
RPL27A,0.4207094148384902,1.9243660146581056,0.06084389569036384,0.3467766439602148
URGCP,-0.8010218042541117,-1.9241708166258267,0.06086795082587874,0.3467766439602148
IL6,1.1737567220274454,1.9273164289441178,0.06089521244638079,0.3467766439602148
A1BG-AS1,0.8363701221734501,1.9240973212394286,0.06100759421031476,0.3472491078364348
ELAPOR2,1.0056674613578769,1.9229122030796875,0.06112790993062043,0.347479799660192
DUSP10,0.8809574794746808,1.9231570018522777,0.06120223199446706,0.347479799660192
SPIN1,0.3428520013411518,1.9213306969861013,0.06127886905207807,0.347479799660192
PLGRKT,0.6823821630960607,1.9593285313297235,0.06129938782608431,0.347479799660192
MAP2K3,0.6572650042418919,1.9319026876017695,0.061325117696458833,0.347479799660192
IKBKG,-0.6491018018633614,-1.9338142250610026,0.061374503039398766,0.347479799660192
TGS1,0.5470004484913646,1.9553294489516635,0.06139194983656998,0.347479799660192
TMA16,-0.8116714486611358,-1.9195803505090798,0.061422849414286045,0.347479799660192
SMTN,0.8788114649131042,1.9567030878211287,0.061459739494759066,0.347479799660192
AGER,-0.8860776286281722,-1.9365880434825646,0.06153097839520805,0.347479799660192
NAV2,-0.9014113461748954,-1.9202481300170235,0.061563721343619746,0.347479799660192
LRRC8B,0.8141227367952457,1.9183363753950775,0.0615729613539817,0.347479799660192
STRADA,0.7133948191704911,1.9268930443167327,0.06157380908591142,0.347479799660192
AMOT,0.8225311562362807,1.9199722767357787,0.06157838285966959,0.347479799660192
WNK1,0.5700332508182999,1.948426810821219,0.0615795909000139,0.347479799660192
CYB5D2,0.6969611305427499,1.9453828712110346,0.06158451614624523,0.347479799660192
UBXN1,-0.30004017669522565,-1.9180604056717094,0.061610189225207924,0.347479799660192
CHCHD5,-0.3116883808387767,-1.9180072080258321,0.061630175501106645,0.347479799660192
NAA25,0.7258716054886185,1.9246246681110262,0.06164310053328991,0.347479799660192
CD83,0.9533620305433708,1.9177190412610694,0.06166462349914544,0.347479799660192
CDADC1,0.8973231468099727,1.9554081771104552,0.06166625838950464,0.347479799660192
TMED1,0.2788675821494584,1.9398636571407881,0.06171765850534463,0.3476035108089663
STX17,0.5574966961896877,1.94820845654951,0.06179815804401839,0.34789091831646973
ZDHHC15,0.7642889293028818,1.9310654857661738,0.062010889439429784,0.34879479273387964
FDX1,0.2715266777274161,1.923421601117138,0.06201781193972159,0.34879479273387964
SPR,-0.7892774897183092,-1.915401981627626,0.06210482801880031,0.3491178546485417
GARRE1,0.8322362263487784,1.9377527230522904,0.0621367352135317,0.34913096582377046
CHST7,-1.0861006497112693,-1.9168596481245548,0.06233219696084586,0.34972082178756014
VEGFD,-1.0886975700031596,-1.9128513574587815,0.06234186325430696,0.34972082178756014
KLHDC4,-0.8352616190529174,-1.912519503810343,0.062362762555262644,0.34972082178756014
CCDC28B,0.9195506002663709,1.9120408198427588,0.06242677520732358,0.34972082178756014
SLC25A38,-0.8322281215116094,-1.9120901613155732,0.06243574752241867,0.34972082178756014
CUTC,-0.7104516628956334,-1.9199051938897114,0.06246239064687756,0.34972082178756014
PHACTR1,0.7648429978597855,1.9203594900271088,0.06246604556108613,0.34972082178756014
CLTB,-0.23283612282637822,-1.9128393331280324,0.062478713523927525,0.34972082178756014
RBMXL1,0.7718716750938239,1.915139736118939,0.06262276326931916,0.35011190170020245
AHNAK,0.3130800212059963,1.9103381232701464,0.0626712287778127,0.35011190170020245
PHLDA3,0.6941432345210554,1.9330863270591174,0.06268057437724125,0.35011190170020245
PIP4K2B,0.6776005726390744,1.9166765631046112,0.06269669087247785,0.35011190170020245
PTH1R,-1.0778440923686863,-1.913753277662666,0.06270378650698454,0.35011190170020245
GLUL,-0.5970779013371033,-1.9215582976929455,0.06274967718177836,0.35011190170020245
MGST2,0.6510436064392406,1.9286740276403236,0.06275618670034971,0.35011190170020245
CAPN5,0.8325281540271368,1.9173086522259892,0.06284486035225896,0.35044099029684317
CLTC,0.379803700382519,1.9180257926954871,0.06291669188704899,0.35067589599934523
METTL9,0.6268564727363346,1.9406334842253024,0.06301358267472992,0.35096924872276414
P2RY1,0.8228815454204996,1.9069209563952676,0.06307338377581255,0.35096924872276414
STX8,0.3465988599226426,1.9335878459555085,0.06310271168453413,0.35096924872276414
APOL3,-0.7680538149454303,-1.9110278085591577,0.06310606861766667,0.35096924872276414
TPR,0.2092193913462861,1.915363279319951,0.06311797670804137,0.35096924872276414
MCAT,-0.7119239718754282,-1.9081993621865911,0.0632036496112418,0.3511874712468289
PPP4C,-0.31967887892385427,-1.9070029753131168,0.06323525018895557,0.3511874712468289
PSMD9,-0.4496354236074245,-1.9071163093526289,0.06328208235519914,0.3511874712468289
NUDCD2,0.637986172549331,1.9544125381654047,0.06328685835051119,0.3511874712468289
CDH13,-1.0783654282696231,-1.9123119742027206,0.06333153407444393,0.3511874712468289
MTUS1,-0.4860326989407975,-1.9081531754943228,0.06334616777438037,0.3511874712468289
USP16,0.3078016311560292,1.9080263334837988,0.06336546495177854,0.3511874712468289
PLEKHO1,0.7045195094515613,1.9069615209161583,0.06343421093979389,0.351403500771594
NFKBIE,0.8513019362217926,1.904013637658773,0.06354359598596489,0.35171026722270526
NFAT5,0.37481339554579307,1.9037239764367568,0.06357886493748881,0.35171026722270526
CEP57,0.5678653146753234,1.936668063920323,0.0635966088422561,0.35171026722270526
CCAR1,0.6086161182769931,1.9327310581872439,0.06360876073871036,0.35171026722270526
PPCDC,0.7628465178644208,1.909030393677615,0.06368148496624591,0.35181238400121445
HS6ST1,0.8790968150708292,1.904994754484732,0.06368683308857223,0.35181238400121445
RCOR1,0.7485510180414949,1.9252293707214208,0.06377435030250461,0.3521310595514813
RNF11,0.6447180987150292,1.9405387068773439,0.06380884492505541,0.3521568089482371
PRDX1,-0.20693880254762576,-1.9034369582097797,0.06385606874220379,0.3522527530381849
SRSF11,0.3608109281253382,1.944075740139219,0.06393620775600774,0.3525300946098418
KMT5C,0.7843874144190703,1.901070804962399,0.06405593930742905,0.3525602645223085
ISY1,-0.8564253554466488,-1.901503693233988,0.06405633636897771,0.3525602645223085
R3HDM2,-0.8342085381573012,-1.9015723604732397,0.06405778238351545,0.3525602645223085
STK32C,0.854696629759621,1.9031720537005257,0.0640772857212229,0.3525602645223085
JAK2,-0.7742429859349009,-1.8995764610115176,0.0640992402449006,0.3525602645223085
VMA21,-0.31447472175819957,-1.8991762754096875,0.06412637990458728,0.3525602645223085
HEXIM1,0.8144864520904234,1.902380406630242,0.06418429347635686,0.3525602645223085
MAP4,0.3534170116756812,1.8987385254978215,0.06418968286238196,0.3525602645223085
ATP5MK,-0.24876837818313646,-1.8983093494422836,0.06423162872945033,0.3525602645223085
KCNK6,-0.8136667614840913,-1.8981498490223367,0.06424830453524122,0.3525602645223085
ENSG00000240207,-0.6970926257837184,-1.9033741755304368,0.06427019815773044,0.3525602645223085
SFT2D1,-0.29855927759155687,-1.9006201109861085,0.0643188879226215,0.3526634797615173
CFAP91,0.7121031651795356,1.8980786210250424,0.06436902985684981,0.3527745577809248
EBF4,0.8045418308556882,1.8959546180399711,0.06454904374743041,0.3533792295509761
KDM4C,0.6896998886224486,1.9162803073126364,0.06458115004308924,0.3533792295509761
TGIF2,0.8539510237320349,1.8960152902907443,0.06459610091807133,0.3533792295509761
AP1S2,-0.5444347760804469,-1.9020419404781197,0.06459910015849271,0.3533792295509761
SS18L2,-0.320002641928089,-1.8957208261780585,0.06464391653826952,0.3534605996916497
NECTIN2,0.31624494484719534,1.8947351013953333,0.06471367354035663,0.3536782019184769
RHBDL1,0.6316753111364408,1.8947400478273984,0.06477816160058802,0.35386681984957963
LYPLAL1,0.6674672117418172,1.9275747159272192,0.0648262371878241,0.35396564754961307
CBX6,0.8113496417244335,1.9143704895448568,0.0648665544744713,0.35402204141060273
FAM220A,-0.5211114596525213,-1.9032402379634163,0.06493508330613308,0.3542322820835957
FAP,0.6252719009706231,1.9143990177938792,0.0649882723225707,0.3542581568296089
FKBPL,0.7605691439057818,1.8924826920593907,0.06502615348961693,0.3542581568296089
NENF,0.27203103636088244,1.9016290266395193,0.06502985394745976,0.3542581568296089
CRELD2,0.5376094754830012,1.9089904608800328,0.06509453284856172,0.3543468200936776
ZNF431,0.8998949573760466,1.8957685321165558,0.06510616287871128,0.3543468200936776
IP6K1,-0.7067610517543415,-1.8916368353871584,0.06513645188301263,0.3543483016032093
MB21D2,-0.885241263527037,-1.8922968226552905,0.06518574277945602,0.354453106177558
MCPH1-DT,0.7618412510210364,1.908036077792386,0.06521735201824515,0.35446171297209206
MRPL2,-0.41356984589261003,-1.890094254531666,0.06535349878350735,0.3550382204966886
CD9,0.42440902430673866,1.8912666301247918,0.06543649621335107,0.35532559236366573
EIF5B,0.3349655472059272,1.9069866491669127,0.06548582614277058,0.3554299667197272
RTCA,-0.6087910290279517,-1.898330086036599,0.0655846121534877,0.3558025489301113
EPS15L1,-0.7036196980180436,-1.889046929380351,0.06568648375719781,0.3561915207871934
ABRACL,0.6042330059696761,1.895787661660421,0.06572260990670865,0.3562237878552322
GON4L,0.7285740171962969,1.9124233802577977,0.06576452391315238,0.3562873817323377
MFSD8,-0.8009895498053221,-1.8884473319251436,0.0658308080582702,0.3564828849210457
ARHGEF25,0.784361866917493,1.9170383252115215,0.0658695827621079,0.3565293097233763
ADIPOR1,-0.5697879144012568,-1.9005655043259189,0.0659962876702008,0.35691792503969977
ENSG00000227733,0.865012345362935,1.8870949006257507,0.06600184924707027,0.35691792503969977
RIPOR1,-0.3664019759160242,-1.8874599590439398,0.0661953728262768,0.3578005385596143
WDR17,-0.7135079523322303,-1.8911229089575752,0.06629324549798338,0.3581655666378461
IL1R1,0.6628041524457347,1.889431114858669,0.06640917391923236,0.3586277667504748
GOLGA2,0.28305338510550015,1.8859328328770841,0.06661198694247604,0.3593384378240319
GGA2,0.759713844024902,1.8931330732500171,0.06662500187404508,0.3593384378240319
ZNF461,-0.7554140849894223,-1.895728396376951,0.06666219871735017,0.3593384378240319
VPS45,0.5286510821817982,1.9008239496965775,0.0666625310321584,0.3593384378240319
STK24,-0.5709555306543148,-1.9002750168474531,0.06671705049045938,0.35946817938834913
MRPL47,0.6201355561006778,1.9053350427477986,0.06683237867371415,0.35992528751970604
PER3,0.9071183626680193,1.8801430142574287,0.06695997533083903,0.3604480204197696
HRH1,-1.0648730070732166,-1.8779758674516829,0.06702191599656822,0.36059323343394295
LRRFIP2,0.616235548162086,1.9146004628652953,0.06707866613855896,0.36059323343394295
CKMT2,0.8935688447751711,1.8814004051971922,0.06715367659535992,0.36059323343394295
ARPC5L,0.6148601117540817,1.900082341900708,0.06715919517936497,0.36059323343394295
TCF3,0.8633131383529191,1.8821503866659506,0.0671761530228231,0.36059323343394295
MFSD14B,-0.6006698713849499,-1.8800505579811404,0.06720607529745981,0.36059323343394295
SIDT2,-0.8440856952361493,-1.8772019869372905,0.06720960520637027,0.36059323343394295
MRPL11,-0.24906089351188232,-1.8796676934636125,0.06726094974452693,0.36059323343394295
TBK1,-0.5789772335108081,-1.8866586919519646,0.0673408665385647,0.36059323343394295
SORBS3,-0.38905324895645865,-1.8820765522179166,0.06737420664247275,0.36059323343394295
VTN,-0.9153512309867404,-1.87605736909896,0.06738533338181729,0.36059323343394295
SH3BP5L,0.7987824525864586,1.8757798111618318,0.06738646825006578,0.36059323343394295
MLXIPL,-0.9945394763827318,-1.880218254337132,0.06739907169718332,0.36059323343394295
ZNF689,0.8032603265613998,1.8771039212099023,0.06741459264622719,0.36059323343394295
SPAG16,0.5521114038834067,1.9198677749608346,0.06746453109331775,0.3605978939638799
ALDH18A1,0.7483693656594022,1.8817717298928773,0.06747655635461336,0.3605978939638799
HPS3,-0.4658609388663333,-1.8736674373043918,0.06762726125730152,0.36123973716852686
RAI14,0.6745872307379432,1.876331933395515,0.06782054250495861,0.36210832395795406
LEMD3,-0.7746355582243107,-1.8829149706565902,0.06787085170719358,0.3621967700869721
NDUFC2,-0.7969078048388347,-1.874683281012139,0.06791736401530572,0.3621967700869721
CASP3,0.9150667846450289,1.8846458180942265,0.06792915281427837,0.3621967700869721
KRT222,-1.0186055273545878,-1.8728766630959401,0.06796676341086748,0.3622336984493411
FAM219A,-0.7664329493149036,-1.8713340906635378,0.06802250531594985,0.3623671819741823
ZNF280D,-0.5192603512390948,-1.8748768852526676,0.06812284675975801,0.36262011178435505
EZH2,0.686022590398701,1.870315298172043,0.0681314195627022,0.36262011178435505
UBE2D1,0.3141212469345067,1.8696925186431772,0.06819046035018633,0.36277079064170786
CHCHD6,0.7754881178332584,1.887437365918874,0.06829644391861762,0.3631709551618383
GOLIM4,0.3802009259592589,1.870274745506236,0.06840275693377529,0.36340826230443324
TMEM35B,-0.6080655581577794,-1.882523845836835,0.06842734526818546,0.36340826230443324
ARFGAP3,0.2773767468180246,1.8685513728039886,0.06846434141751581,0.36340826230443324
HSD3B7,-0.8147671495069755,-1.8703673159623886,0.06848195794420874,0.36340826230443324
PCDHB10,0.808390099637792,1.8676104795752106,0.06849499225983599,0.36340826230443324
SCRG1,1.0694612496532798,1.8759151593587915,0.06857407653463927,0.36351934347113707
ENSG00000200753,0.7195607382300622,1.868304533748681,0.06857751612962493,0.36351934347113707
PPHLN1,0.68070946656964,1.9135962005369502,0.06861175680212685,0.36353760729313617
ZC3H7A,-0.5188044764562862,-1.8786059401654829,0.06877763690195735,0.3642530298912546
WDR5,-0.7564657855949122,-1.8661898698847723,0.06887099344205544,0.36458389129303337
S100A6,-0.30434820010425945,-1.8640368264082627,0.06900262365765786,0.36511697547227745
CHURC1,-0.430904147157964,-1.8640135302262473,0.06910088874287308,0.36547311452043757
MYADM,0.3957830360369172,1.8637974142887193,0.06920384552821687,0.36577689164652377
PYCR1,0.9718520614932529,1.891170852859261,0.06924478943490087,0.36577689164652377
ENSG00000275765,-0.7606747288844562,-1.8629270957938515,0.06925913792415263,0.36577689164652377
THUMPD1,0.8447732539232229,1.9008595975350155,0.06929611200588089,0.36577689164652377
PLEKHA4,0.7783762939052958,1.862798806537495,0.06931324918367418,0.36577689164652377
NT5E,-0.7372784776622163,-1.8686718773407338,0.06952592293210012,0.3667352637236112
SEC62,0.28037755872658465,1.8657030438143234,0.0695586227214351,0.366743877278491
SERPINH1,0.5286845612120201,1.8714321916722427,0.06962102232494587,0.3667533998466306
RERG,0.4713648892296112,1.8674318028418195,0.06962256408778476,0.3667533998466306
TMEM115,-0.33424261618954,-1.8590244149839037,0.06976736556316188,0.367025234174305
MRM3,-0.661264867062846,-1.859252653013646,0.06977963535851836,0.367025234174305
ZNF322,0.5594501887357843,1.8781978696884989,0.0697965616185608,0.367025234174305
LHFPL2,0.9698780260663402,1.8609421419417587,0.06979853034488054,0.367025234174305
RBM39,0.25470805802639607,1.8589132133349735,0.06987194589424378,0.36724769424824033
DDB1,-0.32271394918733076,-1.8580301822083918,0.07008155772817791,0.36794311836282895
TP53BP1,0.527853913484023,1.8837666092788812,0.07011322643983171,0.36794311836282895
CIMIP1,0.9128652621821367,1.8584770815916565,0.07012621774781827,0.36794311836282895
SUN1,-0.3466235378523965,-1.8570206435824432,0.0701289298023181,0.36794311836282895
CDH5,-0.8075795946507625,-1.8679585201625961,0.07027166645043102,0.3684257703647128
TMA7,-0.233277903775452,-1.860530501071827,0.07028596245487964,0.3684257703647128
HELB,0.7371344362433278,1.8555016341764725,0.07031454982055892,0.3684257703647128
GNAQ,0.7549592576670978,1.8599758587408295,0.07039626541659641,0.36852294738354074
ZNF180,-0.8879639947861944,-1.8568059968208046,0.07039852385916569,0.36852294738354074
CIC,0.7221729737569604,1.8662244219179094,0.07044483565968289,0.36852294738354074
TAOK1,0.588522195851497,1.876731921081568,0.07050686070514728,0.36852294738354074
ZFP36,0.5680379801217796,1.8573086119579987,0.07051745831560684,0.36852294738354074
HLA-A,0.38197630983288455,1.864332322207015,0.07052889499563855,0.36852294738354074
EIF3G,-0.20320687612899668,-1.857527236368418,0.07055161889765371,0.36852294738354074
CFAP210,0.755088572683766,1.852488506606798,0.07067773327712272,0.3689280130775324
GABPB1-AS1,0.5774417945571875,1.8756088096635186,0.07070161220423393,0.3689280130775324
CMC1,-0.3407741433909548,-1.854850429443734,0.0707356083547173,0.3689280130775324
MAPRE1,0.4670637977749772,1.851934147205669,0.07075417379140478,0.3689280130775324
ZNF260,0.7968333754398982,1.855929342273831,0.07092350816380653,0.36964768824447514
TPPP,0.7348822903564765,1.8517105115237016,0.07098095618408,0.36969780764782884
ZSCAN26,-0.6896289285754684,-1.8506837583980738,0.07102805713638742,0.36969780764782884
CSNK2B,-0.6803599938325586,-1.856378483165369,0.07107215723484696,0.36969780764782884
STAT6,-0.29067894108460823,-1.8497653758233672,0.07108128468833767,0.36969780764782884
CDIN1,0.7936518454199866,1.8738624995614577,0.07108970972982392,0.36969780764782884
ARL13B,0.5594401565097309,1.8693085835117123,0.07117726462546464,0.3699771359214313
UBAC1,-0.7375264803577135,-1.8492597371074528,0.07120610358437034,0.3699771359214313
ZNF117,0.762028544128885,1.8501878393320084,0.07129754774030089,0.3702892877581399
ENSG00000231955,-0.758416632770796,-1.849523129907949,0.07136821289460024,0.3704932951718363
GAS8,-0.7675340604622951,-1.8474627247466084,0.07145660034227802,0.37078908441344705
CLN8-AS1,0.4026038471541833,1.8641937422469164,0.071536455196124,0.3710403574649577
MFSD5,-0.5311458252654946,-1.8490943067990857,0.07163588174964869,0.3713928783726846
GPX4,-0.28510394880907164,-1.8629275255719322,0.0716765372143067,0.3714405275745788
NUP214,-0.7908736704807473,-1.8471715537716564,0.07175479062535038,0.3716492553586812
GTDC1,0.6787726309427708,1.8518726660485554,0.07182121619125205,0.3716492553586812
NASP,0.3290375187325214,1.849928269926076,0.07183587465367876,0.3716492553586812
S1PR2,0.7823053265821498,1.875373462381678,0.0718427446614579,0.3716492553586812
NAGLU,-0.8199922630322551,-1.8466712662279838,0.07190964323896651,0.371832386524748
BOLA3-DT,-0.732827440374932,-1.8444940010447204,0.07199747926578086,0.37203336471229936
KAZALD1,0.8964979463457041,1.847260361314266,0.07201780972682811,0.37203336471229936
PIGM,-0.475717251453164,-1.8445514220338792,0.07204305563170829,0.37203336471229936
C1QBP,-0.22698306343415187,-1.850576496599282,0.07208431376477856,0.37208326875990544
HSPA4,0.5824055377992838,1.8752006598793027,0.0721157576385145,0.37208326875990544
NINL,0.8401312476397793,1.842383272263632,0.07216422021015406,0.37217014199304027
IL17RC,-0.4780034597813527,-1.8484279341103134,0.07219564804439324,0.37217014199304027
NHP2,-0.31465828567687915,-1.847588803166748,0.07229597337922992,0.37246576542603443
C1QA,-1.1015222436140664,-1.8557169822734734,0.07231609778538509,0.37246576542603443
COA5,-0.2621849646537342,-1.841944613186578,0.07237508635521223,0.3726070189373224
SLC20A1,0.8909840161467115,1.8588075603040308,0.07257432846609871,0.37346989866708596
