gene,log2FC,t,p,q
TOR1B,0.453386741753361,1.8614677408953213,0.06680882658964019,0.24759047644055115
IFI35,-0.3022854600584992,-1.8713430187916231,0.06684165479813935,0.2476153423557652
MRPS6,0.5073888586227584,1.8604302498622827,0.0668568584546502,0.2476153423557652
C17orf67,-0.6124676559017947,-1.8623213772659533,0.066877060743925,0.2476153423557652
NAE1,-0.23599036607280155,-1.8698451340568658,0.06691008350675197,0.24766166408967605
KIFAP3,-0.2693733514986958,-1.8685301211427037,0.06696508673533032,0.24778929121740062
HERC2,-0.31343902465643136,-1.8596166129807667,0.06704657126516611,0.24791461806271822
SYNM,-0.7145198768601753,-1.8609369389794206,0.067086704785851,0.24791461806271822
PTP4A2,-0.2670648161284159,-1.8594255020257249,0.06708947197183698,0.24791461806271822
ZFHX3,0.5199164194680312,1.8588001710799296,0.06710086155759776,0.24791461806271822
CAV2,-0.2648963195219487,-1.8690978218316974,0.067111713277786,0.24791461806271822
GPBP1L1,-0.266980910918007,-1.8611778186807002,0.06715560877419918,0.24791461806271822
ENSG00000269973,0.4429177848030529,1.858956742320787,0.06715926184120706,0.24791461806271822
COL12A1,0.6039945705406438,1.8601690621698972,0.06716321978492225,0.24791461806271822
GTF2IRD1,-0.5682402458274023,-1.8580967767639553,0.06721974947651184,0.2480474496269572
PLA2R1,0.6304951757328263,1.8595605236195516,0.06725906944337087,0.24811671385861897
UBL4A,-0.4922550724751882,-1.857284254277693,0.06742997754289815,0.24867121223364452
TRAPPC5,-0.5380606059538051,-1.8564652060569824,0.06745626017585826,0.24869217873688937
LNX1,-0.5897935905482519,-1.8557003758552044,0.06754087026033824,0.24892810363959827
TBCD,0.43030706650069916,1.8589332852208706,0.06760126773234067,0.2490746739701804
NEMP2,-0.570911554606448,-1.856147299401165,0.06766279378107387,0.2491778829408407
CARD8-AS1,-0.5404200981334526,-1.8594063859965317,0.0676705547592361,0.2491778829408407
COL3A1,0.6470279837711388,1.8547226140261286,0.06777479494863572,0.24948563238104507
BTN3A3,-0.4801710065072564,-1.854290387473364,0.06789062734230024,0.24974666160964365
SNX30,-0.583099877532383,-1.853278862610402,0.06789175018309666,0.24974666160964365
S100A13,0.2145565988328606,1.8532208651275615,0.06791212395225821,0.24974666160964365
TMEM123,-0.21170813782386588,-1.8583019986744014,0.06793099577308774,0.24974666160964365
C15orf48,0.4913148575495925,1.8548981279523458,0.06794912898688747,0.24974666160964365
IKZF4,-0.501343730598282,-1.8526875878597293,0.06801621675507269,0.24991716405987452
PAG1,-0.6249085615824963,-1.853975630330228,0.06804980372127648,0.24994444766728346
ASS1,0.3409162329385582,1.8521646403445466,0.06806504422146994,0.24994444766728346
ZMYM4,-0.2485308293323394,-1.8518530622049727,0.06813439139231231,0.25001383089054235
EXOC5,-0.2680399180204889,-1.8580842827882496,0.0681498022443599,0.25001383089054235
MTO1,-0.43724121930964444,-1.8586264897674067,0.06818329047961338,0.25001383089054235
CLN3,-0.5686592027228901,-1.8510986284091293,0.06821647969886246,0.25001383089054235
SH3GLB1,-0.14731490760114863,-1.8515754456265874,0.0682214078475944,0.25001383089054235
RAB11B,-0.1777742936401321,-1.8553788440345003,0.06823027633967317,0.25001383089054235
SNF8,-0.40693980110284045,-1.8589718349544269,0.06823899680982305,0.25001383089054235
ARAP1,-0.5448459678722855,-1.8530185386455902,0.06824959306072781,0.25001383089054235
GPSM2,-0.5793422143531881,-1.8508840895100718,0.06829638480075946,0.2500984738572584
SLC14A1,-0.8061497776612732,-1.8523365580230922,0.068314126783273,0.2500984738572584
TBC1D8B,-0.5405214334554702,-1.8517517233733896,0.06834521577261181,0.25013644596499396
SLC25A27,0.635746399844666,1.8515108322977816,0.06839165543147743,0.25015385159719067
NR2C2,-0.4286828045609088,-1.8498708099095513,0.06840814520321872,0.25015385159719067
NDFIP2,-0.42223306387037596,-1.862541676423201,0.06845006149175278,0.25015385159719067
TMUB2,-0.35277562622702785,-1.8659164773015988,0.06845793851379597,0.25015385159719067
TXNRD2,-0.504038348495115,-1.8510464472543768,0.06848050300896322,0.25015385159719067
MMACHC,-0.49289467089062144,-1.849245067945254,0.06848268282928145,0.25015385159719067
DUSP18,0.5396551369423008,1.8491920230396748,0.06849500027996623,0.25015385159719067
TARS2,-0.38355051752688896,-1.852822567567439,0.06856777940333904,0.2502413411701759
GEN1,0.5270935315372194,1.8513968361079507,0.06857998732724938,0.2502413411701759
PPP6C,-0.18337259689937113,-1.852781789995483,0.06859823151814506,0.2502413411701759
PLXNA1,-0.5001691956513101,-1.8510164245671845,0.0686052284271943,0.2502413411701759
PECR,-0.5394379721400977,-1.8499166449616455,0.06862258411582345,0.2502413411701759
NACC2,-0.3681971798613297,-1.8600265308122088,0.06869903586660099,0.25044449246779604
MYORG,0.49464776654341813,1.8473704678070066,0.06874987552987412,0.2505541796401147
HSCB,0.38317151402726424,1.8524552505835734,0.06878090323370549,0.25059161908381417
POMGNT1,0.3417566487891257,1.847392005387386,0.06886788706386382,0.2508328411490473
PTRHD1,0.2631583867482403,1.8463235503167688,0.0689000655741988,0.25087436421679016
DBP,0.5180462532975314,1.8463095815003674,0.06894143450587269,0.2509493157141715
PPP1R14A,-0.49029557946167124,-1.8552586329168121,0.06898663375856093,0.2509722383739917
ARL8A,-0.4182399114516624,-1.8472761587532225,0.06898930422091092,0.2509722383739917
ANO10,-0.36938060747122314,-1.8620500609358315,0.06903342007159877,0.25105708251339864
CEP131,-0.6131982598634615,-1.8487258359858327,0.0691008949775871,0.2511699460251392
LANCL2,0.47744923115080073,1.8453361142990736,0.06912363632747966,0.2511699460251392
PEX7,0.5090764417586708,1.8458123647669769,0.06914028420162607,0.2511699460251392
REV1,0.31219530922995453,1.8485437089019436,0.06915618067091726,0.2511699460251392
NFKBIA,-0.2455669795683253,-1.8464427311740785,0.0692023165676038,0.2511699460251392
BBLN,0.17770840604808047,1.8450752681646136,0.06925905971798327,0.2511699460251392
CYSTM1,-0.17044839506853826,-1.84474685744849,0.06926326128822892,0.2511699460251392
PARVA,-0.1991680502688462,-1.8484495475306568,0.06926723556673911,0.2511699460251392
SAAL1,-0.47000837482308633,-1.851817916530988,0.06926777072712893,0.2511699460251392
ZC3H6,-0.4699819855315033,-1.8555883959289199,0.06929277547535083,0.2511699460251392
FDX2,-0.53144978730127,-1.8443538017635033,0.06929395266590561,0.2511699460251392
UBAC1,-0.50224871568859,-1.8475643268329833,0.06931575277831441,0.2511699460251392
BECN1,-0.2213404178386842,-1.854154340089965,0.06933488736970257,0.2511699460251392
CHN1,-0.2929046614521864,-1.8504799700696895,0.06940907258300955,0.25136327005616593
IGFBP2,0.5654470931490279,1.8426378698467183,0.06944230473267586,0.25140821209665015
IFT22,0.40009730148755995,1.8431544177699586,0.06949082606820887,0.2515084634135354
ARF5,0.12629970150395842,1.8431315339313628,0.06951594732370756,0.25152398800912346
MRPS33,0.3472331764927601,1.8481031136100143,0.0695705733987941,0.2516462262483643
BCL7C,-0.39901169795887803,-1.842042490388674,0.06961438748575297,0.2516610221924379
NRIP1,-0.44648743206564845,-1.8450581667098875,0.06963620538437672,0.2516610221924379
GMNN,-0.3136641475712265,-1.8429647901429704,0.06965038600442504,0.2516610221924379
TPM4,0.18228913159141946,1.842229851494895,0.06965803678707366,0.2516610221924379
CNPY4,0.48117692905908616,1.8409328961108242,0.0696992905168002,0.2517347393657929
CECR2,-0.5503398710955398,-1.8400032552207863,0.06985266022735902,0.2521411447503221
ZNF630,0.428399150499691,1.8432440396143945,0.06985358035363819,0.2521411447503221
RPS25,0.17439209122371757,1.840259972668818,0.06990112499217789,0.2521885302802523
RASSF4,-0.6061251192484751,-1.8415694189926775,0.06990848193208585,0.2521885302802523
MYH9,0.1994331925150874,1.8389455222232614,0.069992032343778,0.25241451568661155
PUM3,0.3046917946293286,1.839268107725803,0.07004259452068964,0.2524832371558557
UTRN,0.2500516979329035,1.8387757723384328,0.07005291075634558,0.2524832371558557
KLHDC2,-0.3496228415789293,-1.8414480957387298,0.07007836543839893,0.2524996073718975
MST1,0.5558699271306782,1.8381483619542998,0.07013769125090152,0.2525666267604783
NDUFA9,-0.3577581022226175,-1.8388947612968471,0.07013880234618881,0.2525666267604783
AIMP2,0.2611569092860986,1.8388302391863438,0.07018433113570909,0.25265522186420736
SEMA6A,-0.3678460105299717,-1.8370002427390189,0.07030341084765648,0.25300845978378667
RPA3,-0.2698670755130168,-1.8376592029387464,0.07036946238723937,0.2531707058592158
FASTKD1,0.35733128811559567,1.839283135081037,0.0704243828792379,0.25329282063864117
DZIP3,0.49392854808568165,1.8368321042775482,0.07047303224913519,0.2532981786072738
SNRPB,0.18579869153371487,1.8396499200864678,0.07048838420231686,0.2532981786072738
HIBADH,-0.3495727884067703,-1.8556474560721223,0.0705074675936146,0.2532981786072738
CPSF6,-0.4593575221150017,-1.8617485777170513,0.07053566017675328,0.2532981786072738
DNASE1L1,-0.45317551516576415,-1.8361922151837629,0.0705470058258755,0.2532981786072738
DOCK7,-0.5474102384226294,-1.835666039734794,0.07055174545769935,0.2532981786072738
KRBA1,-0.45429143501801605,-1.836755587326851,0.07059692638662567,0.2533532582515501
CDC37L1-DT,0.4533497221354992,1.8350887982475317,0.07060905367040468,0.2533532582515501
PCGF3,0.44867395314297465,1.840299077602918,0.0706402741622187,0.2533899792735082
LRRC45,-0.507496902984613,-1.8344398719101647,0.07073573489097701,0.25365704278991874
PSIP1,-0.19662404495350483,-1.8343773266215069,0.07077091246165051,0.2537078376074728
KLHL28,-0.48968092133220953,-1.8459682823859707,0.07079281171708643,0.25371101474387103
TSPYL5,-0.531283515465161,-1.8342605918453174,0.07085660484788382,0.2538642869238425
SERPINI1,0.5094649058852978,1.8324298471824731,0.0709741156385533,0.25420987013345964
ANP32B,0.21949328013876368,1.8327912664631814,0.07105377670945848,0.2543550741097476
MFSD12,-0.5177373576511384,-1.8348717570847564,0.07106143638131944,0.2543550741097476
TNFRSF4,0.4727959389330234,1.8317067104708016,0.07108403801917554,0.2543550741097476
SPIN4,-0.5233144419892142,-1.8314113295785421,0.07111970267027919,0.2543550741097476
GUCY1B1,-0.5470892719583191,-1.831557296530593,0.07111998759272055,0.2543550741097476
ARIH2OS,-0.5347375165511059,-1.8322280524545171,0.07117064350619315,0.25446086754331537
TMEM256,0.24848319399321728,1.8308883446945825,0.07119914890009488,0.25448742564231663
LOXL2,0.4430181727893432,1.8378390514193892,0.07123034306066159,0.25452357564795147
APOA1,0.714659944903274,1.83232502564263,0.07130740167369902,0.2547235407716692
CXCR4,-0.6408478412075715,-1.8296218024490922,0.07141927597984223,0.2549845270603685
UQCR11,-0.2437464066354753,-1.8329175140731147,0.07142269923125445,0.2549845270603685
RRP12,0.5284862585327237,1.8319308139319415,0.07148370060251476,0.2551268699600246
OPN3,-0.57870374570415,-1.8287372390262515,0.07155718220823151,0.2553136577961546
ZNF704,-0.4434777777857164,-1.8310196401753553,0.0715958300114084,0.25531946503092207
MIA3,-0.26542810437633335,-1.829769688342286,0.07162029222592284,0.25531946503092207
CCT6A,0.1333861283996436,1.8280907635388264,0.07162224847272926,0.25531946503092207
ATG14,-0.3427719189991292,-1.841698923208114,0.07170768046849997,0.2555485637475409
ENSG00000272234,-0.5482361979230643,-1.827262010886444,0.07174925328601874,0.2556206413158878
ENTPD4,-0.43135572255565213,-1.842920441850282,0.07178633683929789,0.2556206413158878
CASP1,-0.2553747201334877,-1.8286985397092785,0.07179141914048165,0.2556206413158878
MED14,-0.29864380620216124,-1.829225210952968,0.07182780221503678,0.2556747888986893
ZNF493,-0.5041251365433856,-1.8316611321845822,0.071923943842116,0.25594155554073345
SMYD2,-0.5804146330112894,-1.8255786527130324,0.07202541872735828,0.2561713322678169
CCDC90B,0.16648819340460896,1.8254259942559417,0.07203094857124717,0.2561713322678169
MAF1,-0.20672601251588674,-1.826305653422644,0.07207419108487204,0.2562496416839649
MFSD6,-0.43650463100356873,-1.82511341629257,0.07212804969190657,0.25636563790994404
KPNA5,-0.5164318627126292,-1.8343915525850212,0.07215407486103322,0.25638266623664363
DIS3L2,0.4434842023922969,1.826310493487199,0.07232797378084375,0.25692496482197924
BBC3,-0.5706315743532748,-1.8234978708862621,0.07239203380575836,0.25707688710903714
SLC38A10,-0.2550258929593525,-1.827050431772978,0.07242847737998548,0.257130678002336
BORCS7,-0.3838680624484949,-1.832047877334686,0.07248833286740856,0.25726752823077337
CD63-AS1,-0.7431764392838107,-1.8226369633618065,0.07265496172427974,0.2577831348395397
MTA3,0.4783040471067448,1.8264182981472477,0.0726798593879779,0.2577957174648781
EMC1,-0.5025266576501477,-1.8348466181445242,0.07271935929391471,0.25786007169301794
RBBP6,0.2388656015348083,1.822804687080494,0.07275153210441392,0.25789841415992176
PTX3,-0.930012082411138,-1.8187949160472372,0.07306414853389817,0.25890884946253667
PRRG2,0.49614915890973377,1.8188444505379548,0.07307945659833734,0.25890884946253667
PPP1R12C,-0.4242102479436056,-1.8205822404227072,0.07314487420836649,0.2590645970055198
SKAP2,-0.216683581665718,-1.8202151712034502,0.07322410582302562,0.25926916531003263
BPNT1,-0.48186242215910635,-1.822286735618646,0.07324901718791209,0.2592813349536354
TRMT1L,-0.3979105640214744,-1.8196151664400142,0.07329345189266377,0.2593625844525271
BLVRA,-0.33248537216136853,-1.8371510848062618,0.07335919339229624,0.2594869301445616
TNFRSF19,-0.4355959889434218,-1.8166778938169923,0.07337157358899563,0.2594869301445616
ZSCAN25,-0.4988630784671,-1.8187516595119235,0.07342970847680566,0.25954363178474843
PGM2L1,0.431765227144461,1.818100228175894,0.07343059849069908,0.25954363178474843
FXYD1,0.48599538212952376,1.8160925070468368,0.0735071441606187,0.2597381500132602
UNK,-0.40632831367423305,-1.81808929131036,0.0735418773714687,0.2597848529500038
R3HCC1L,-0.5419853833511077,-1.8169452709464635,0.07362966319193671,0.26001888077784263
KBTBD11,-0.7184316109618427,-1.8148408862058476,0.0736883992479056,0.2600926745592879
ERCC6L2-AS1,-0.49351364504632667,-1.8202394916916236,0.07370527867578504,0.2600926745592879
MIR210HG,-0.5193194800413421,-1.8144533113331853,0.0737381388268831,0.2600926745592879
AR,-0.5157841006683455,-1.8144081694893182,0.07373970084414982,0.2600926745592879
CCL15-CCL14,-0.4971310193500058,-1.8143367613914492,0.07375826716009623,0.2600926745592879
FAM162A,0.21776923418871164,1.8174291873680941,0.07381095488145073,0.26015261527379907
IGF1,-0.9325045668559206,-1.8141775307663806,0.07381835845022658,0.26015261527379907
WRAP73,-0.3449537109228409,-1.8253471602882676,0.07384178616004686,0.26015924309787153
SCRN1,-0.5808619625812901,-1.8131676084118835,0.07399198168490918,0.2605325961944157
SERPINB1,-0.31454251873932293,-1.817277263408617,0.07400099160683997,0.2605325961944157
MTX3,-0.49591256139329776,-1.8125544622270977,0.07401249005688636,0.2605325961944157
ENSG00000271741,-0.5128253227812507,-1.8134458294613196,0.07403849056055001,0.2605481594369224
MAGI2,-0.5349285930151626,-1.8181878121298407,0.07414683492190148,0.26080042962774136
EEF2,0.18697219837253165,1.8208451095306428,0.0741533770839851,0.26080042962774136
HECW2,-0.7614603631717536,-1.8274767528329945,0.07420548643033634,0.26090770039600497
CHD3,0.33764102484642056,1.8136222427318391,0.07433172887463081,0.2612754860064898
RGS9,-0.7680740086647022,-1.816200842280655,0.07447395632450608,0.2616269996885553
LONP1,-0.46665674276086966,-1.8178736085046643,0.07447507022772606,0.2616269996885553
EPM2AIP1,-0.3440368493419488,-1.8126321999609407,0.07457787857929214,0.2618406758590735
TRAM2,-0.4091471659102588,-1.8096330756822367,0.0745792682026962,0.2618406758590735
HS3ST1,-0.5669963447313311,-1.808705181418982,0.07461845534782605,0.26187667641047574
GRK4,0.5005399541707192,1.8091181430243763,0.07463290073947713,0.26187667641047574
ARID3A,-0.4894915301562397,-1.8090176625603063,0.0746676254061531,0.26192240242704606
KIFC3,0.46673515503705154,1.809950111779558,0.07472932457688958,0.2620020771128176
KLHL7,-0.3543770984514687,-1.8125249018297056,0.07473373807988602,0.2620020771128176
CLPTM1,-0.21786617612548564,-1.8081462683863176,0.07477433372916084,0.26206830346760174
PSMD11,-0.37687081529267896,-1.8301403593981653,0.07481611716543993,0.2621088002356804
ZNF518B,-0.5461017431794235,-1.8073619556614593,0.07482930548388192,0.2621088002356804
ZNF441,-0.5255162604604366,-1.8076137248261297,0.07485662529868778,0.26212844949430286
IPO9-AS1,-0.4108349105604622,-1.8070553243445406,0.07493847910218226,0.262338995847999
TAF4,-0.4720215828540306,-1.8065966686373793,0.07497936705030689,0.2623456828170352
DMKN,-0.6163034653017574,-1.8063741834520917,0.07498384556912278,0.2623456828170352
ARHGEF17,-0.530402213004999,-1.8062118870021664,0.075056451474046,0.26241506034212875
MRPS35,0.19679884786845925,1.8060845634661347,0.07507078040928199,0.26241506034212875
ETV3,-0.47388261698630885,-1.809877451006673,0.07507081262254046,0.26241506034212875
RIPK1,-0.33447021932314414,-1.8132621996516598,0.07512757052859352,0.26241506034212875
RB1CC1,-0.2323907769023812,-1.8065449063865744,0.07514558791861903,0.26241506034212875
PDP1,-0.4710053651435189,-1.8072688139772848,0.07515391719384491,0.26241506034212875
AP2M1,-0.16885100854459978,-1.8089779629255527,0.07515581237892009,0.26241506034212875
PXMP2,-0.45905193700852376,-1.8088988754616173,0.07519968576823952,0.26245868866893424
BLTP1,-0.49523065931164556,-1.8054741792501343,0.0752193984824441,0.26245868866893424
LLPH,-0.44508316001297477,-1.818841177562976,0.07523352008308609,0.26245868866893424
UBE2A,-0.1656462560303984,-1.8097205145343722,0.0753056835198596,0.26252305365531303
SLC18B1,0.5619153877995178,1.804310628670659,0.07533928763274697,0.26252305365531303
TMEM184C,-0.3842403644643233,-1.8069611042831233,0.07534297321219864,0.26252305365531303
PHTF2,0.4463667852976325,1.8042800562280306,0.07536368856636783,0.26252305365531303
BLOC1S1,-0.47782715767254214,-1.805721672959333,0.07536801950076731,0.26252305365531303
ARAF,-0.48093171593435624,-1.8076883093099034,0.07539724269831707,0.26252305365531303
DEK,0.14366813244383003,1.8048555454219144,0.07540417012395441,0.26252305365531303
JMJD8,-0.42530789727577023,-1.8137397125388055,0.07543296894304223,0.26254761228546897
UBAP2,0.48783485165325935,1.8064647453261324,0.07546787827820446,0.2625934185392048
PIP4P1,-0.24468926839531147,-1.8033134018262111,0.07551002936770591,0.2626252430615202
OAZ3,0.45938678001586064,1.803099301610017,0.07552052707550092,0.2626252430615202
MCOLN1,-0.4901841638546349,-1.8037546084598175,0.07555444382044699,0.26266753662196285
ZMYM5,-0.33735067393750473,-1.8105598562282739,0.0755902649758559,0.2627164246742902
SUMF1,-0.3594593316660628,-1.814758200954631,0.07563315913604812,0.2627898599737108
PAXX,0.24452779340062492,1.8036369321188885,0.0757033717458293,0.2629581445509617
ADGRG3,-0.6120251433444404,-1.8023905820333912,0.07577232303950916,0.2630641157110078
PRKAR2A,0.30781008436178325,1.8099650995989076,0.07577857698001061,0.2630641157110078
ENSG00000273489,-0.5039600179202333,-1.801219218993197,0.07579924288211,0.2630641157110078
AGAP1,-0.5605198377460705,-1.8013956274016745,0.07582345451062832,0.26307252579348456
PROX1,-0.8366911983598788,-1.8008158322627499,0.07587228489302711,0.2631560650164744
PPP1R3E,-0.5068980283237119,-1.800799136432052,0.07589112294081199,0.2631560650164744
ENSG00000271522,0.6139101503418654,1.8040595084569695,0.07598897564880747,0.26341972207398834
GUSB,-0.23021328031709576,-1.7993588541025562,0.07611966941941138,0.2637938021961447
RAB22A,-0.517403328804793,-1.8171742072800345,0.07614058312519167,0.2637938021961447
ITFG2,-0.46532595416334344,-1.8050193797318501,0.07624828104874652,0.2640911489909826
ATP6AP2,-0.188700688340651,-1.8050168905574868,0.07630933663876259,0.26417247295550744
GLT8D2,0.6217853339464257,1.8010710824606384,0.07633377380301662,0.26417247295550744
TEX30,-0.49233183796149627,-1.8006492817404236,0.0763572317522396,0.26417247295550744
HLA-DRB1,0.3429784686724968,1.7988986069730653,0.07636433929055995,0.26417247295550744
SLC35A3,-0.4355328450631246,-1.7998782516797711,0.07638115811559355,0.26417247295550744
EID3,0.528558245340915,1.7978278045433738,0.07641412065677282,0.26421079404635595
MIR4458HG,-0.5332852870342362,-1.8024200060516227,0.07645578027875384,0.26427915576457883
SYN3,-0.4448311525953994,-1.7961271571630968,0.07662731551810856,0.2647962815013288
AMACR,-0.5452238053884941,-1.799360647426601,0.07668822386266495,0.26493093416818786
MARCKS,-0.34538999134742365,-1.7954100445802983,0.07680056109501546,0.2652431277635059
LRRC4,-0.5332319442422193,-1.7961483826346698,0.07693318267590084,0.2655780953108848
FBXW5,-0.2046384775741581,-1.794423106926264,0.07694726198769325,0.2655780953108848
USP51,-0.528488917352903,-1.7945057051850384,0.07696353780791668,0.2655780953108848
CIMAP3,0.4859809050270778,1.7952441634454799,0.07702176496172149,0.26570308289937866
GRAMD1A,0.23408751848654408,1.7937872371930546,0.07720891554175152,0.2662648836671539
RNF149,-0.529517135693653,-1.8150333383824262,0.07722872474758762,0.2662648836671539
RSBN1,0.25851151454497856,1.7917196517425586,0.07733675063137269,0.2665612124245486
MANEA-DT,-0.49206093909133464,-1.791384845716538,0.077376566135599,0.2666180825400602
GPR89B,-0.4767152519748752,-1.7922328569005561,0.07742381594100362,0.2666180825400602
RTL8C,-0.15994437803369976,-1.791409973473196,0.077446817248423,0.2666180825400602
ITGA5,0.2122602152525248,1.7908957162669221,0.0774564268706052,0.2666180825400602
RAB8B,-0.26799857947821426,-1.791015504244614,0.07746366022449322,0.2666180825400602
LAMP2,-0.37577770443520286,-1.7959752646553804,0.07752376643863196,0.26674891877459167
ENSG00000227627,-0.4213514045381075,-1.7905573991208459,0.07756683743566332,0.26682108125304815
CCDC6,0.32064125749366923,1.7940806996766996,0.07773751840963505,0.2673320413779361
IFI6,0.37886613027560667,1.7916868845375178,0.07789478198403177,0.26779658248154886
SH3PXD2B,0.49233934919096,1.7888900064366664,0.07791987275161176,0.2678065879883178
DCUN1D1,-0.46690885559154616,-1.79319333808955,0.07795559182308291,0.26780813573460244
ZFYVE26,-0.489924871794587,-1.7880536316476079,0.07796468420632165,0.26780813573460244
GOLIM4,-0.4663406149235918,-1.7873673461706052,0.07809503947855828,0.26817960940390007
ADAMTS5,0.6959935458106201,1.7873760339401115,0.07814155370260785,0.2682630421965559
ITGB1,-0.18756551578116643,-1.7869127865398613,0.07816706003764362,0.2682743271445449
HLTF,0.40787715318858275,1.7906910423601752,0.07834598063929753,0.26881198358592734
ARHGDIA,-0.18177319690983307,-1.786711437821172,0.07837131853736022,0.26882252841479753
SLC27A5,0.4765877605703337,1.7854755983842887,0.07842043397657318,0.26891460375834836
PHACTR4,-0.2428873557056308,-1.7867245328698755,0.07844549640151385,0.2689241690947979
CCDC17,0.4657301435677452,1.7853056558600766,0.07848418827141178,0.2689718393966024
CEP126,-0.5200308295397569,-1.7850964083478496,0.07850395577551987,0.2689718393966024
VPS18,-0.5175194368645339,-1.7844781637367593,0.0785896088207763,0.26918891827008595
ENSG00000277476,-0.5361546582066106,-1.784504129124807,0.07863222532853022,0.2692585049962206
LMF2,-0.4799087340584416,-1.8010111076684159,0.07874438628045034,0.26956612417072795
GAMT,0.524169709644088,1.7827909650491665,0.07878568325720543,0.26963104865291904
TP53I13,0.38222045019426076,1.783678595518075,0.07884526857564836,0.2696871416886123
EPS15,-0.277480306747222,-1.78246991021758,0.07886425491021312,0.2696871416886123
ACSL3,-0.287359314391316,-1.7835696273650463,0.07886908210224367,0.2696871416886123
PFDN5,0.14778808132625088,1.7818360064002259,0.07895424667625107,0.2699019179980338
ENSG00000257002,-0.5364443436764907,-1.7814161584315278,0.07905154958611557,0.2701580553927992
RPL22,0.18778261333276447,1.7809236694017996,0.07935789873639479,0.27112825957646597
GNG10,0.21099497935779254,1.7871259104522317,0.07950994165925135,0.27157087286953346
WASF1,0.5270168765937426,1.778068916363725,0.07957002405117153,0.271699228052558
CTSD,-0.47024983790413266,-1.779097405167169,0.07960387864745593,0.2717379787360426
BIN3,0.3582786862551819,1.781826784114618,0.07964895154873912,0.2718149918031306
IFT27,0.30586222918409955,1.7813666824993515,0.07970887862689202,0.2719426393165002
ZC3H4,0.4533613148430069,1.7768843298921821,0.07976857492329326,0.2720131749768555
SUCLG1,-0.1626846435495084,-1.776648487038069,0.07979576022754072,0.2720131749768555
CLN8-AS1,0.4376768541018268,1.776654289923627,0.07979713978532568,0.2720131749768555
FAM3C,-0.2246104808636229,-1.7776473795497538,0.07986700941416756,0.27211280775149393
HMOX2,-0.20688135204430846,-1.7775208980407096,0.07989555958358507,0.27211280775149393
NAA20,0.16346385670245134,1.7760675824360805,0.07989747436842315,0.27211280775149393
MYCT1,-0.1837162105493988,-1.7762292787739884,0.07991651617415915,0.27211280775149393
SLC7A2,-0.597914711864493,-1.7770069325200835,0.07994146838283268,0.27212102882839634
SLC25A1,-0.22297551786565784,-1.7803898173024073,0.08010981882543855,0.27245063232349603
RPL23A,0.1846434671793169,1.7752489210530034,0.08011538420017965,0.27245063232349603
NASP,0.2135525376549161,1.7746644456059957,0.08012423469825407,0.27245063232349603
ABHD18,-0.4736921873623765,-1.7802783738500223,0.08019042631666448,0.27245063232349603
CRTC2,-0.4182266777610337,-1.7773184035685248,0.08019311782452887,0.27245063232349603
ZNF696,0.4751585633899873,1.7757145633139024,0.0802177084737857,0.27245063232349603
TRAM2-AS1,-0.5399205106871752,-1.7758523317043693,0.08023606249805479,0.27245063232349603
LAS1L,0.40252961171773327,1.7798998153998418,0.0802831730985501,0.27245063232349603
CGNL1,-0.5839156197987592,-1.7739713929772682,0.08030603687026955,0.27245063232349603
STK10,-0.5079245545973823,-1.7868177325415946,0.08031943340414378,0.27245063232349603
TBK1,-0.49095976127836227,-1.779003166199739,0.08033219412917186,0.27245063232349603
PAIP1,-0.1711222981261855,-1.7740632173146453,0.08034078090755907,0.27245063232349603
Y_RNA,0.4601605833556186,1.7733793585660083,0.0803479902767892,0.27245063232349603
TTYH3,0.5455012480320014,1.7739365591685416,0.08035420752890256,0.27245063232349603
UFM1,-0.19241059651453796,-1.7766453305662437,0.0805624536641577,0.2730800296297136
TOP2B,0.26280369884792254,1.7720251328358925,0.08059793150731757,0.2731171881370911
PANK2,-0.352749358060219,-1.782686261296658,0.08061865649499692,0.2731171881370911
ALOX5AP,-0.6559776786801641,-1.7714200891788239,0.08066616927020888,0.27320149446521796
SRSF3,0.17628667968256018,1.7713281483221985,0.08072869790131014,0.27331170065691046
HAUS5,-0.5309145289071386,-1.7747358455463236,0.08074398179917174,0.27331170065691046
PALD1,-0.4249310108797433,-1.7772513885344299,0.08079200346323465,0.27339760364772847
AMD1,0.34847563735776177,1.7766520604371137,0.08086706827679976,0.27353834161197255
GEMIN4,0.4595446832961363,1.7703693394780395,0.08087890339197797,0.27353834161197255
IL4I1,0.5670239801532266,1.7706192062712267,0.08095407079905154,0.27365418582120243
ACOT8,-0.22868287596714687,-1.7716108946606686,0.08096300124244657,0.27365418582120243
PAPOLG,-0.41817340628725974,-1.7790821300199053,0.0809811500695011,0.27365418582120243
BTN2A1,-0.35643939307069505,-1.769000948765445,0.08110276023874148,0.27392824132124094
RBM34,-0.5021538265850505,-1.769215211587604,0.08110762487356603,0.27392824132124094
SEMA4A,0.6372502810159082,1.7731093126731288,0.08118601298416746,0.27404888384083764
TAF11,-0.3581583535258561,-1.7861947108792946,0.08118874088940502,0.27404888384083764
INO80D,-0.3710273594432003,-1.7720221036091692,0.08142082610865493,0.2747443103587396
BUD13,-0.4688531435706582,-1.767439057029779,0.08144027553204645,0.2747443103587396
CISD1,0.30866126089474744,1.7676711786720092,0.08148805334397417,0.27481098490927824
ZNF780A,0.429207389473512,1.7664972360604594,0.08152468451562582,0.27481098490927824
