target,u_z,cosine,delta,avg_rank,rpe1_u_z,rpe1_rank,rpe1_covered,depmap_chronos,depmap_n_lines,essential,depmap_covered,tier
MCM4,5.8994819833946295,0.0675575087950428,0.0965772815383932,27.666666666666668,2.0181336027368477,827.0,True,-1.2792648902680417,1178.0,True,True,T2_reversal_confounded_by_essentiality
DUT,4.991406908168641,0.0555504537487429,0.1148251403135121,29.333333333333332,2.4214001566686187,600.0,True,-1.7460361913575557,1178.0,True,True,T2_reversal_confounded_by_essentiality
SEH1L,6.17285422946271,0.073647027965203,0.0883961457462804,33.666666666666664,4.50320321334071,38.0,True,-1.2491359942356328,1178.0,True,True,T2_reversal_confounded_by_essentiality
ORC5,5.506674354462812,0.0652881015772938,0.0897937452006302,36.333333333333336,0.422235329019958,1720.0,True,-0.5239930029378088,1178.0,True,True,T2_reversal_confounded_by_essentiality
EIF3D,4.3911150141013255,0.0577161278450834,0.1092038067453455,41.333333333333336,2.128464642648517,765.0,True,-1.7117792974189054,1178.0,True,True,T2_reversal_confounded_by_essentiality
PKM,5.10228059203211,0.0561018093350573,0.0966041243004267,41.333333333333336,3.9025653540609686,104.0,True,-0.7496902031298799,1178.0,True,True,T2_reversal_confounded_by_essentiality
NUP54,5.119401118299021,0.0614745252635339,0.0882722552077801,44.0,2.5101612181572235,550.0,True,-0.736589996946083,1178.0,True,True,T2_reversal_confounded_by_essentiality
MCM6,5.535537482414112,0.0608363995857602,0.0840154769022792,46.0,3.033483310621823,324.0,True,-1.2173419838663488,1178.0,True,True,T2_reversal_confounded_by_essentiality
PSMD4,5.412465515060753,0.0421830745615887,0.112425211996065,56.666666666666664,1.9615874440878855,860.0,True,-1.4754255413287696,1178.0,True,True,T2_reversal_confounded_by_essentiality
ARIH1,5.21337210238647,0.0533891574217638,0.0837730542037679,57.0,-1.8489353304312481,2274.0,True,-1.4000003983943075,1178.0,True,True,T2_reversal_confounded_by_essentiality
UQCRFS1,5.120360190776055,0.0561882278621249,0.0813735676888652,58.666666666666664,0.3987044434675236,1727.0,True,-0.5119890916406172,1178.0,True,True,T2_reversal_confounded_by_essentiality
RFC5,5.236418145122727,0.0663581044618597,0.0754671162606768,60.666666666666664,1.3614698254751199,1227.0,True,-1.4592576723483428,1178.0,True,True,T2_reversal_confounded_by_essentiality
MCM2,4.363761657315599,0.0533283866471538,0.0927525917990973,62.0,1.9637484437814765,859.0,True,-1.5840559975993396,1178.0,True,True,T2_reversal_confounded_by_essentiality
MVD,4.7581583017226645,0.0611773856291757,0.0771363439329351,66.66666666666667,3.3759190366399814,214.0,True,-0.47244834722400547,1178.0,False,True,T1_reversal_not_explained_by_fitness
SIRT7,4.445620852592399,0.0581890271917099,0.0822233215408316,67.0,4.34120827334708,53.0,True,-0.1811869332731682,1178.0,False,True,T1_reversal_not_explained_by_fitness
STAT5B,4.733979561233775,0.0605580477458516,0.0761802824745003,69.33333333333333,5.239463812649703,4.0,True,-0.16990583270124532,1178.0,False,True,T1_reversal_not_explained_by_fitness
ABCB10,4.337971000794116,0.0545134670637787,0.0824150915957701,75.66666666666667,2.78873008606623,429.0,True,0.05097266427919377,1178.0,False,True,T1_reversal_not_explained_by_fitness
SOCS3,4.188324201552067,0.0463018456034125,0.1025067324922099,75.66666666666667,,,False,-0.19913872197256616,1178.0,False,True,T1_reversal_not_explained_by_fitness
PGAM1,5.444093921538112,0.0766999611325181,0.068048150099134,76.0,3.019716942203392,331.0,True,,,False,False,T3_no_fitness_data
TONSL,4.0268276412055535,0.0524088668834389,0.0976589924879924,79.0,3.011753258147381,337.0,True,-1.7332361510365204,1178.0,True,True,T2_reversal_confounded_by_essentiality
ALDOA,4.230277583697655,0.0624134778342402,0.0789581173786395,79.66666666666667,3.134610092579309,289.0,True,-1.2462790406576574,1178.0,True,True,T2_reversal_confounded_by_essentiality
RBM33,5.550480379689228,0.0430039245143607,0.080829653220047,84.33333333333333,0.608441469284375,1628.0,True,-0.24146439450253254,1178.0,False,True,T1_reversal_not_explained_by_fitness
EIF4G2,5.554575517717977,0.0717122253892662,0.0645260078155741,86.0,1.975323127143802,854.0,True,-0.6545948958180755,1178.0,True,True,T2_reversal_confounded_by_essentiality
GINS4,4.1239782561428955,0.0451544865971647,0.0914603558489707,93.66666666666669,2.396068438038192,610.0,True,-1.3887430477854876,1178.0,True,True,T2_reversal_confounded_by_essentiality
ENO1,4.730056723741881,0.0616087065554352,0.0656224623632081,95.66666666666669,0.9153834627999733,1466.0,True,-0.3789454121316491,1178.0,False,True,T1_reversal_not_explained_by_fitness
MCM3,4.6022816648411355,0.0512675887941687,0.0700741595807278,98.33333333333331,2.5282896044756806,541.0,True,-0.9829457299297821,1178.0,True,True,T2_reversal_confounded_by_essentiality
EIF3H,4.8494089902454025,0.0619760175426876,0.0636688932837246,99.33333333333331,2.929555232765238,367.0,True,-0.9363053403859808,1178.0,True,True,T2_reversal_confounded_by_essentiality
USP1,4.361541423217033,0.0453743122901669,0.07834068713518,100.33333333333331,,,False,-0.32335152496815783,1178.0,False,True,T1_reversal_not_explained_by_fitness
URI1,5.092434834643841,0.0480619833078184,0.0676291562860932,106.0,2.336520890925909,647.0,True,-1.2522363864916661,1178.0,True,True,T2_reversal_confounded_by_essentiality
EIF4G1,4.600103399932227,0.0417472011553894,0.0778124433952086,107.66666666666669,4.254568193039222,60.0,True,-0.7195533904080555,1178.0,True,True,T2_reversal_confounded_by_essentiality
DNA2,3.704953989095798,0.0490833513905872,0.095168286476832,109.33333333333331,,,False,,,False,False,T3_no_fitness_data
GTF2H4,4.198823438413009,0.0428251023815271,0.0801116139614461,113.66666666666669,2.4718234828524066,574.0,True,-0.7089446164577244,1178.0,True,True,T2_reversal_confounded_by_essentiality
GINS3,4.731997340166667,0.0530604806339412,0.0625644418749668,114.33333333333331,2.0072485672432046,838.0,True,-1.1292859232050292,1178.0,True,True,T2_reversal_confounded_by_essentiality
POLD3,3.816102293917696,0.0426238670773619,0.0998402112636905,115.0,2.3045460991633324,666.0,True,-1.5795247218140507,1178.0,True,True,T2_reversal_confounded_by_essentiality
MCM10,4.519725424793484,0.049223596635217,0.065846906072366,115.0,1.5249854689568323,1124.0,True,-0.7303984113920462,1178.0,True,True,T2_reversal_confounded_by_essentiality
PGK1,4.203702751808965,0.0540822404442358,0.0674473160948417,117.0,3.1408070134631645,286.0,True,-0.7329132579062362,1178.0,True,True,T2_reversal_confounded_by_essentiality
MTHFD1,4.339670047423065,0.0404901868231961,0.0779156588753786,120.33333333333331,1.5251055244953653,1123.0,True,-0.33268200861873365,1178.0,False,True,T1_reversal_not_explained_by_fitness
RAPGEF6,3.883933463181122,0.0540872198458979,0.0732457370093673,122.33333333333331,,,False,-0.11205766309950634,1178.0,False,True,T1_reversal_not_explained_by_fitness
EXOC4,4.463351928950919,0.0485571906856772,0.0642852928993759,123.66666666666669,0.45336973201280484,1710.0,True,-0.3960666703124788,1178.0,False,True,T1_reversal_not_explained_by_fitness
MTOR,4.729666596714135,0.0558683266339714,0.0599222184837942,124.0,4.781371896121274,22.0,True,-1.1721361048651462,1178.0,True,True,T2_reversal_confounded_by_essentiality
RFC3,5.1006686759995175,0.0352536869963919,0.0790893042152789,134.0,2.656989141782873,489.0,True,-1.4154082571165365,1178.0,True,True,T2_reversal_confounded_by_essentiality
ATF4,4.276317948239176,0.0456037414347573,0.0654617163821368,134.66666666666666,0.7078074366767128,1583.0,True,-0.44237743254462886,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF706,5.192025106279162,0.0477596282227064,0.0594852333898896,134.66666666666666,1.0584096277054165,1390.0,True,-0.18592510523788228,1178.0,False,True,T1_reversal_not_explained_by_fitness
ARPC1B,3.805298099969507,0.0416566305509907,0.0854368770756869,135.0,2.6755177132297727,479.0,True,-0.02614884358437247,1178.0,False,True,T1_reversal_not_explained_by_fitness
LSM12,3.956948902927752,0.0449147109276783,0.0729474670379055,136.33333333333334,3.5144658164971783,187.0,True,-0.4943943336838045,1178.0,False,True,T1_reversal_not_explained_by_fitness
XPO1,4.0097500443197065,0.0376648430257699,0.0870173419041741,137.33333333333334,2.3022650439312087,667.0,True,-1.9814499470857085,1178.0,True,True,T2_reversal_confounded_by_essentiality
PSMD13,4.20261361935451,0.0338371843080554,0.1019145257228043,139.66666666666666,1.687060445976151,1024.0,True,-1.0059118018257303,1178.0,True,True,T2_reversal_confounded_by_essentiality
ADSL,5.029286934934569,0.0676775107094071,0.0531744748779718,140.33333333333334,1.0523268137530863,1393.0,True,-0.8940608837024433,1178.0,True,True,T2_reversal_confounded_by_essentiality
DDX39B,4.560966727923264,0.037636544719115,0.072308347164319,140.66666666666666,,,False,-0.7465971429505392,1178.0,True,True,T2_reversal_confounded_by_essentiality
PIAS4,4.569433430014787,0.0456076492441529,0.0607592303869461,142.0,2.4401288206797402,593.0,True,-0.07837619280315958,1178.0,False,True,T1_reversal_not_explained_by_fitness
L3MBTL2,4.249184923106985,0.0489378904154635,0.0609261540983372,143.66666666666666,,,False,-0.03440862661419877,1178.0,False,True,T1_reversal_not_explained_by_fitness
PNISR,3.7817292736551114,0.0387958105817449,0.0850363057262043,149.33333333333334,2.0347012670543783,814.0,True,-0.46055077474711636,1178.0,False,True,T1_reversal_not_explained_by_fitness
PAX1,3.766786376379996,0.0472542756083956,0.0682164245920263,156.33333333333334,,,False,0.02769759501414358,1178.0,False,True,T1_reversal_not_explained_by_fitness
CLK3,4.864021976295643,0.0520277614570411,0.0530956178895043,156.66666666666666,,,False,-0.018342203287122633,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF829,4.1401050455168384,0.047279308952482,0.0603234600649384,158.33333333333334,,,False,0.04473730335825137,1178.0,False,True,T1_reversal_not_explained_by_fitness
RBM12,4.465878716245253,0.0490419091818197,0.0548606400094221,159.33333333333334,2.246119070410689,690.0,True,-0.26375341323125123,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPTOR,4.260903988316915,0.0569875699782775,0.0542435995402806,160.0,1.6037018837215236,1076.0,True,-0.9143136812669759,1178.0,True,True,T2_reversal_confounded_by_essentiality
MTHFD1L,5.764995907918587,0.0559662680150034,0.0493979963761467,160.66666666666666,,,False,-0.0701936155805658,1178.0,False,True,T1_reversal_not_explained_by_fitness
EIF3M,4.2847777717185584,0.0436577334902847,0.059700153338821,162.33333333333334,1.9991648276486609,843.0,True,-1.1372098545291192,1178.0,True,True,T2_reversal_confounded_by_essentiality
ORC4,4.353044593963767,0.048600983375394,0.0556462137555235,162.33333333333334,1.8133188539998422,947.0,True,-0.5374953882278468,1178.0,True,True,T2_reversal_confounded_by_essentiality
WDR7,4.218253561400477,0.0404062035542379,0.0632489141384905,163.33333333333334,2.033420674643361,815.0,True,-0.7703521868736518,1178.0,True,True,T2_reversal_confounded_by_essentiality
DOHH,4.631425224044165,0.0299845981261557,0.0978390519653592,174.33333333333334,1.940817835921706,877.0,True,-0.3997943453333425,1178.0,False,True,T1_reversal_not_explained_by_fitness
PSMB3,3.4909309083157587,0.0405411408743639,0.0799654583172468,174.66666666666666,0.9517602909754204,1446.0,True,-2.6827928910215824,1178.0,True,True,T2_reversal_confounded_by_essentiality
TTI1,3.981345469907533,0.0315601307574288,0.097240658539743,182.33333333333337,4.314635980818481,56.0,True,-0.813243960397508,1178.0,True,True,T2_reversal_confounded_by_essentiality
NUP62,4.162751371521476,0.0292353224858292,0.1266897260265767,184.33333333333337,3.7201209540039137,132.0,True,-0.6096436535861711,1178.0,True,True,T2_reversal_confounded_by_essentiality
TIMELESS,4.21459407635351,0.0509715233485173,0.0511262559190878,185.0,2.391026105419813,611.0,True,-1.377915561647403,1178.0,True,True,T2_reversal_confounded_by_essentiality
FUNDC2,3.962636138849747,0.0304112695054876,0.1126722445607018,186.66666666666663,2.3769395888986278,616.0,True,0.06413691474985986,1178.0,False,True,T1_reversal_not_explained_by_fitness
GINS2,3.604767032455344,0.0385805353063024,0.0732092678594125,188.66666666666663,2.532571585350018,538.0,True,-2.0651683959691174,1178.0,True,True,T2_reversal_confounded_by_essentiality
TRAF3IP1,5.2838607548387655,0.0458280141853805,0.0473181304104301,191.66666666666663,,,False,0.009587663842386462,1178.0,False,True,T1_reversal_not_explained_by_fitness
NEDD1,3.9782958990350608,0.0361889942064719,0.0666918760068296,192.0,1.0896640862367961,1376.0,True,-1.8327432487337956,1178.0,True,True,T2_reversal_confounded_by_essentiality
MIOS,4.722410129490373,0.064645042065578,0.0449568468243344,192.66666666666663,1.040361278412648,1397.0,True,-0.38899642601340295,1178.0,False,True,T1_reversal_not_explained_by_fitness
SACS,4.973756064112789,0.0650297176115764,0.0438250362064502,193.0,,,False,-0.15790282161893382,1178.0,False,True,T1_reversal_not_explained_by_fitness
RFC2,3.745047292589083,0.0422799878436563,0.0609963697033969,197.0,3.2265326165826114,261.0,True,-1.4766898772695822,1178.0,True,True,T2_reversal_confounded_by_essentiality
ZFP91,5.116352183343662,0.0514750178514662,0.0450595247371694,198.33333333333337,,,False,-0.187081114476986,1178.0,False,True,T1_reversal_not_explained_by_fitness
ERCC2,3.910029076789852,0.0315978764828019,0.0846293626727279,200.33333333333337,2.513162606620544,545.0,True,-0.7739336528414124,1178.0,True,True,T2_reversal_confounded_by_essentiality
GTF2H3,4.087078448585976,0.0389067597876334,0.0571253974636092,203.33333333333337,2.4671012983367824,576.0,True,-0.8868503204601227,1178.0,True,True,T2_reversal_confounded_by_essentiality
PDRG1,4.487574234737987,0.0347905512353204,0.0590736190728844,203.33333333333337,1.2770707818865414,1273.0,True,-1.5025529123025976,1178.0,True,True,T2_reversal_confounded_by_essentiality
RPAP3,3.733546053870044,0.029781254277269,0.1762663614828136,204.33333333333337,2.6394210146442356,496.0,True,-0.8103333391830697,1178.0,True,True,T2_reversal_confounded_by_essentiality
FLCN,4.2514239505795,0.0437740022170425,0.0501014531263273,206.0,,,False,-0.21815331009108982,1178.0,False,True,T1_reversal_not_explained_by_fitness
TOP1,4.675780105913615,0.0282801054700744,0.0886348078340866,207.0,3.1227060022690556,295.0,True,-1.0019919321131892,1178.0,True,True,T2_reversal_confounded_by_essentiality
CHAF1A,3.6214525416575865,0.0335465585146368,0.081829501499412,207.33333333333337,2.0306994157699503,820.0,True,-1.1046703266855047,1178.0,True,True,T2_reversal_confounded_by_essentiality
VDAC3,4.120449466990463,0.03174804317715,0.072746310523501,208.33333333333337,,,False,-0.20153650734452103,1178.0,False,True,T1_reversal_not_explained_by_fitness
SLC25A44,4.4080969834377575,0.0488569432711337,0.0458299020281263,210.0,,,False,-0.12762482229496053,1178.0,False,True,T1_reversal_not_explained_by_fitness
GAB2,3.869034131204185,0.0313357265662897,0.0826734845444417,210.66666666666663,0.016250685605377915,1882.0,True,-0.20100143119560934,1178.0,False,True,T1_reversal_not_explained_by_fitness
EIF4E,3.9482794085902944,0.0291863531275417,0.0985124097017846,216.33333333333337,3.2489029652625616,252.0,True,-1.5208249446126834,1178.0,True,True,T2_reversal_confounded_by_essentiality
CASP8AP2,3.7209301686159697,0.0409168646030327,0.0578250238822629,217.0,1.0881033642358693,1379.0,True,,,False,False,T3_no_fitness_data
NDUFS8,3.742084852312967,0.0517622457549669,0.0506526170446701,219.0,,,False,-0.4536370550222799,1178.0,False,True,T1_reversal_not_explained_by_fitness
BMP2K,3.736857016531586,0.0326176704605465,0.070128628021378,230.0,2.567187598960317,528.0,True,-0.07221692695181618,1178.0,False,True,T1_reversal_not_explained_by_fitness
NDUFC1,4.558890627855668,0.07083913337752,0.0393078775988909,232.66666666666663,,,False,-0.2881233070503328,1178.0,False,True,T1_reversal_not_explained_by_fitness
ELOB,4.313855132100788,0.032016107060376,0.0595056818678316,234.66666666666663,2.8584023169281148,401.0,True,-1.3946426863540942,1178.0,True,True,T2_reversal_confounded_by_essentiality
COX7B,3.863109250651952,0.059394835152078,0.0447918423459033,235.33333333333337,-0.15563199645139006,1945.0,True,-0.6110808993031743,1178.0,True,True,T2_reversal_confounded_by_essentiality
ARHGAP6,3.929807722162746,0.0438315390326211,0.0476944537019072,241.0,2.9773373371013037,353.0,True,0.16407161430740327,1178.0,False,True,T1_reversal_not_explained_by_fitness
SPIN4,3.8793155415742353,0.0443412073589029,0.0478213710666011,241.66666666666663,,,False,0.13945727393548923,1178.0,False,True,T1_reversal_not_explained_by_fitness
RANBP3,4.1980828283439795,0.044586103672576,0.0443992633859651,241.66666666666663,,,False,-0.34909311450527386,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF496,4.122889123688441,0.0396878102633646,0.0477085923948217,244.0,,,False,0.04732270258442635,1178.0,False,True,T1_reversal_not_explained_by_fitness
RAD51,3.636569700125415,0.0456426913684585,0.0495879058904768,244.33333333333337,-1.1262009884636202,2192.0,True,-1.4603614722440768,1178.0,True,True,T2_reversal_confounded_by_essentiality
MED24,3.7657843745218975,0.0276586077646249,0.106862442252604,244.66666666666663,0.3141853443404123,1768.0,True,-0.3917810782795146,1178.0,False,True,T1_reversal_not_explained_by_fitness
PIKFYVE,4.452286343213661,0.0532250425370975,0.0391395814610964,248.66666666666663,,,False,-0.2236245201953509,1178.0,False,True,T1_reversal_not_explained_by_fitness
MED1,5.268307943389154,0.0247089493102964,0.100091296272454,249.66666666666663,3.5321139806615043,182.0,True,-0.6696136124482681,1178.0,True,True,T2_reversal_confounded_by_essentiality
ATP6V0C,3.7244844718489825,0.0370645821523406,0.0552082957739009,250.0,2.2311708642552035,704.0,True,-2.175503616808064,1178.0,True,True,T2_reversal_confounded_by_essentiality
MCUR1,3.8459880884679274,0.0372008624294161,0.0525370930806396,251.66666666666663,,,False,0.02491950058431376,1178.0,False,True,T1_reversal_not_explained_by_fitness
COX19,2.906850955640897,0.0420543738333423,0.0849532266886397,252.33333333333337,,,False,-0.24165795729044562,1178.0,False,True,T1_reversal_not_explained_by_fitness
CDK2,4.78172712803706,0.0497347420525057,0.0385517426679385,252.66666666666663,0.1365831843375146,1837.0,True,-0.6776234311878309,1178.0,True,True,T2_reversal_confounded_by_essentiality
MED19,5.1610937445726535,0.0235544800261332,0.1903443857292805,257.6666666666667,2.9193905305027914,372.0,True,-0.4926838438849437,1178.0,False,True,T1_reversal_not_explained_by_fitness
PPAT,2.921750287617834,0.0344584492627168,0.1322961072468834,258.6666666666667,,,False,-0.7135196147108837,1178.0,True,True,T2_reversal_confounded_by_essentiality
STXBP5,4.329480890689263,0.0435419949676746,0.0413458290726082,259.3333333333333,,,False,0.008531383185002924,1178.0,False,True,T1_reversal_not_explained_by_fitness
COX6C,4.158058326561297,0.0550012326193128,0.0390397873572813,262.3333333333333,-0.21391372784504892,1960.0,True,-0.39950464450845796,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF669,4.2290577553486655,0.0589616101494618,0.0379737390955624,263.3333333333333,,,False,0.11604990641918356,1178.0,False,True,T1_reversal_not_explained_by_fitness
SP1,4.238620338298777,0.0340099270306462,0.0492327592765218,266.6666666666667,2.195615707201213,731.0,True,-0.11860803707033954,1178.0,False,True,T1_reversal_not_explained_by_fitness
PSMG3,3.5658632211822283,0.0392280813478066,0.0512773332827116,267.6666666666667,3.048570289964115,317.0,True,-1.109279225004819,1178.0,True,True,T2_reversal_confounded_by_essentiality
TAC3,4.0012112458767835,0.0373993836975587,0.0467845315226558,269.3333333333333,,,False,-0.1842173926686135,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZDHHC7,4.912553718466135,0.0236577143873105,0.1118643732321566,269.3333333333333,2.3702564972536337,619.0,True,-0.09331699723354002,1178.0,False,True,T1_reversal_not_explained_by_fitness
SLC2A11,4.347903888778742,0.0353442734477174,0.0451204647559812,273.6666666666667,,,False,-0.0727288119390182,1178.0,False,True,T1_reversal_not_explained_by_fitness
MOB4,4.0375011392592075,0.0486058250892611,0.0399977534980561,273.6666666666667,0.3905406668472912,1731.0,True,-0.6202681158727789,1178.0,True,True,T2_reversal_confounded_by_essentiality
CCND3,3.790355202694391,0.0548835599997159,0.0405972597453657,274.3333333333333,1.567965351751585,1092.0,True,-0.31971835626781414,1178.0,False,True,T1_reversal_not_explained_by_fitness
ORC6,3.5610274730844504,0.0405603335238011,0.049038288112248,274.6666666666667,1.4932507882713213,1145.0,True,-1.8894442083516554,1178.0,True,True,T2_reversal_confounded_by_essentiality
SLC12A7,3.354745786210767,0.0409868349565941,0.0533372432018954,275.3333333333333,,,False,0.0448411843642565,1178.0,False,True,T1_reversal_not_explained_by_fitness
RNASEK,2.9864011901142535,0.0377727540860476,0.0742829664739937,277.3333333333333,,,False,-0.5285704628110831,349.0,True,True,T2_reversal_confounded_by_essentiality
NUP133,3.342591068019055,0.0355536571125618,0.060224970296595,277.6666666666667,2.0214551393029225,825.0,True,-1.4950577578860655,1178.0,True,True,T2_reversal_confounded_by_essentiality
RPL29,3.88781077471898,0.0323830956068,0.0543166432822617,279.3333333333333,3.4576149338293933,202.0,True,,,False,False,T3_no_fitness_data
ALAD,3.998248805600667,0.0561700497009112,0.0380466882754744,280.0,,,False,-0.07995600190434402,1178.0,False,True,T1_reversal_not_explained_by_fitness
DONSON,3.5823309038935807,0.0382541923260417,0.0495158252612952,280.0,0.6013181739980938,1631.0,True,-2.162262562981463,1178.0,True,True,T2_reversal_confounded_by_essentiality
SDC1,3.9611311715528577,0.0585355629449283,0.0376554489703716,281.6666666666667,3.0967125609157793,301.0,True,-0.08741196162216176,1178.0,False,True,T1_reversal_not_explained_by_fitness
MED15,4.032970348248677,0.0264063344984867,0.0784206396369139,283.0,,,False,-0.24059727451547847,1178.0,False,True,T1_reversal_not_explained_by_fitness
IMPDH2,3.839529371414244,0.0283829527361252,0.0689563995130677,284.3333333333333,0.968886792516678,1431.0,True,-0.5993265068857888,1178.0,True,True,T2_reversal_confounded_by_essentiality
POT1,3.0025639157383583,0.0356531292674277,0.0743712848447653,284.3333333333333,2.736265815727384,455.0,True,-0.4298441067237066,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPA3,3.714203061478932,0.0345896015177505,0.0514078307889465,284.6666666666667,1.9334944480712035,879.0,True,-2.139719296541743,1178.0,True,True,T2_reversal_confounded_by_essentiality
SUGT1,3.4222284330887685,0.0319962349448301,0.0638885237650329,284.6666666666667,1.0347586866144491,1400.0,True,-0.7867694522622569,1178.0,True,True,T2_reversal_confounded_by_essentiality
POGLUT3,4.595572608921696,0.0231388505111177,0.1137779346230975,285.6666666666667,2.073959428154613,788.0,True,0.08863855129976805,1178.0,False,True,T1_reversal_not_explained_by_fitness
GART,3.1792647651490573,0.0303208939274091,0.0901180727648057,286.6666666666667,-0.24963548312259481,1972.0,True,-0.515891400626302,1178.0,True,True,T2_reversal_confounded_by_essentiality
ZNF219,3.834748241537957,0.0315413263090081,0.0560487248281043,287.0,,,False,-0.0863822418786756,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPS6KB2,3.3570111817160324,0.0353607063747559,0.0569024255485465,290.0,,,False,-0.04970219810812831,1178.0,False,True,T1_reversal_not_explained_by_fitness
EIF3F,3.2342006061517425,0.034784832043073,0.0609045600871241,293.3333333333333,2.8580421503125164,402.0,True,-1.4594452989507214,1178.0,True,True,T2_reversal_confounded_by_essentiality
NCKIPSD,3.141885739312179,0.033893597062285,0.0683098687109597,294.3333333333333,,,False,-0.08909198632343643,1178.0,False,True,T1_reversal_not_explained_by_fitness
NDUFAF3,3.95342011377532,0.0553824457988557,0.0369167965457321,294.6666666666667,0.6124033020559584,1627.0,True,-0.39915657653524356,1178.0,False,True,T1_reversal_not_explained_by_fitness
SLC4A7,3.0886925102366205,0.0439166376183759,0.0548847992805214,295.6666666666667,,,False,-0.49924423588459343,1178.0,False,True,T1_reversal_not_explained_by_fitness
UBA3,3.168242744709978,0.0331952605145224,0.0681727324213496,296.3333333333333,-0.26164103697587765,1976.0,True,-0.6067040516746646,1178.0,True,True,T2_reversal_confounded_by_essentiality
BRD9,3.480071831706027,0.037931267022535,0.0484659649452696,297.3333333333333,,,False,0.09035727334941124,1178.0,False,True,T1_reversal_not_explained_by_fitness
PRPF38B,3.392865422116675,0.0284345898472204,0.0805059950680663,301.3333333333333,-0.2656428882603053,1978.0,True,-1.7695994737817726,1178.0,True,True,T2_reversal_confounded_by_essentiality
CHORDC1,4.411001503633999,0.0702325002456323,0.032587759026135,305.6666666666667,2.782407161036834,433.0,True,-0.7261123822541931,1178.0,True,True,T2_reversal_confounded_by_essentiality
TIMM22,3.6992165989056383,0.0384724731865334,0.0434389268350855,307.3333333333333,2.733824686443883,456.0,True,-0.5729555448402568,1178.0,True,True,T2_reversal_confounded_by_essentiality
PNKP,4.918783556105615,0.0482723322481116,0.0333180429816387,307.3333333333333,2.3707767379206093,618.0,True,-0.3994257362761382,1178.0,False,True,T1_reversal_not_explained_by_fitness
PABPC4,3.2433928840673385,0.0378893626904382,0.0516940750000456,310.3333333333333,0.2730062946236521,1785.0,True,-0.11955124025112682,1178.0,False,True,T1_reversal_not_explained_by_fitness
HSPA8,3.512800688001205,0.0485850483269052,0.0394696220937468,317.0,1.689821723362406,1022.0,True,-0.8518505564511066,1178.0,True,True,T2_reversal_confounded_by_essentiality
COQ2,3.487968468039642,0.0510448579721753,0.0390694305814933,317.3333333333333,-1.4856872893437532,2237.0,True,-0.40334832574139207,1178.0,False,True,T1_reversal_not_explained_by_fitness
CCDC174,3.2801184304315445,0.0349458602352285,0.0532603034276429,317.3333333333333,1.2259671409844008,1304.0,True,-0.7559323869087929,1178.0,True,True,T2_reversal_confounded_by_essentiality
DRAP1,4.403623905148634,0.0469323847925466,0.0335016161572766,318.3333333333333,1.262824191313979,1277.0,True,-0.35517005106119204,1178.0,False,True,T1_reversal_not_explained_by_fitness
MED20,4.300287017869991,0.0223465729233834,0.1031657120498164,318.6666666666667,2.596441131849483,513.0,True,-1.3604453567696657,1178.0,True,True,T2_reversal_confounded_by_essentiality
FBRS,3.2372501770242152,0.0305925664579191,0.0660878071006649,320.0,,,False,,,False,False,T3_no_fitness_data
SNRNP48,3.4005329145960346,0.0331463770892148,0.0518964082618928,329.0,0.451683646350041,1712.0,True,-0.4634811664824698,1178.0,False,True,T1_reversal_not_explained_by_fitness
SLC35A4,4.283252986282322,0.0213423482836429,0.1239951887179015,329.6666666666667,3.6387633173915,154.0,True,0.14878800867374833,1178.0,False,True,T1_reversal_not_explained_by_fitness
RNF11,4.175270816883047,0.0439048649249632,0.0340438365688381,330.0,,,False,-0.26363645566164684,1178.0,False,True,T1_reversal_not_explained_by_fitness
MYC,3.5639027827642105,0.0304836611601232,0.0543153170396323,330.3333333333333,4.926919227335906,12.0,True,-1.7429385561771846,1178.0,True,True,T2_reversal_confounded_by_essentiality
CDK6,3.1956888825622314,0.0581958414520688,0.0407474375606273,333.0,-1.049205369751233,2177.0,True,-0.5881827149876803,1178.0,True,True,T2_reversal_confounded_by_essentiality
ZNF740,4.070044416998308,0.0397222301173371,0.0362676063741149,333.0,,,False,-0.04636545536511991,1178.0,False,True,T1_reversal_not_explained_by_fitness
ENO3,3.5225599234898284,0.047674422938486,0.0380123014533531,333.6666666666667,,,False,0.02834382774499013,1178.0,False,True,T1_reversal_not_explained_by_fitness
ERCC3,3.6259462369112527,0.0362924101305246,0.0425877059853355,334.0,1.910924006827032,891.0,True,-1.4664374902994135,1178.0,True,True,T2_reversal_confounded_by_essentiality
TFAP4,3.207669339561231,0.0279412539241195,0.0791025259792594,334.6666666666667,2.0532898662705446,803.0,True,-0.3303202019869359,1178.0,False,True,T1_reversal_not_explained_by_fitness
LAMTOR1,3.646938241091822,0.0355048434253222,0.0428173934221424,335.3333333333333,4.332884422675471,54.0,True,-0.24125778638798728,1178.0,False,True,T1_reversal_not_explained_by_fitness
CLASP1,3.185973821068497,0.0388159091176811,0.047724293231671,335.3333333333333,,,False,,,False,False,T3_no_fitness_data
