perturbation,target,u_z,cosine,delta,rank_u_z,rank_cosine,rank_delta,avg_rank
4901_MCM4_P1P2_ENSG00000104738,MCM4,5.8994819833946295,0.06755750879504281,0.09657728153839326,2.0,7.0,74.0,27.666666666666668
2414_DUT_P1P2_ENSG00000128951,DUT,4.991406908168641,0.05555045374874297,0.11482514031351211,24.0,34.0,30.0,29.333333333333332
7758_SEH1L_P1P2_ENSG00000085415,SEH1L,6.17285422946271,0.07364702796520307,0.08839614574628041,1.0,2.0,98.0,33.666666666666664
5969_ORC5_P1P2_ENSG00000164815,ORC5,5.506674354462812,0.06528810157729384,0.0897937452006302,7.0,9.0,93.0,36.333333333333336
2548_EIF3D_P1P2_ENSG00000100353,EIF3D,4.3911150141013255,0.05771612784508344,0.10920380674534552,57.0,26.0,41.0,41.333333333333336
6396_PKM_P1_ENSG00000067225,PKM,5.10228059203211,0.05610180933505735,0.0966041243004267,20.0,31.0,73.0,41.333333333333336
5898_NUP54_P1P2_ENSG00000138750,NUP54,5.119401118299021,0.061474525263533995,0.08827225520778012,18.0,15.0,99.0,44.0
4903_MCM6_P1P2_ENSG00000076003,MCM6,5.535537482414112,0.060836399585760204,0.08401547690227927,6.0,17.0,115.0,46.0
6872_PSMD4_P1P2_ENSG00000159352,PSMD4,5.412465515060753,0.04218307456158875,0.112425211996065,9.0,126.0,35.0,56.666666666666664
497_ARIH1_P1P2_ENSG00000166233,ARIH1,5.21337210238647,0.053389157421763866,0.08377305420376793,13.0,42.0,116.0,57.0
9613_UQCRFS1_P1P2_ENSG00000169021,UQCRFS1,5.120360190776055,0.05618822786212498,0.0813735676888652,17.0,29.0,130.0,58.666666666666664
7249_RFC5_P1P2_ENSG00000111445,RFC5,5.236418145122727,0.06635810446185976,0.07546711626067688,12.0,8.0,162.0,60.666666666666664
4898_MCM2_P1P2_ENSG00000073111,MCM2,4.363761657315599,0.05332838664715383,0.09275259179909737,60.0,43.0,83.0,62.0
5356_MVD_P1P2_ENSG00000167508,MVD,4.7581583017226645,0.06117738562917574,0.07713634393293516,31.0,16.0,153.0,66.66666666666667
7929_SIRT7_P1P2_ENSG00000187531,SIRT7,4.445620852592399,0.05818902719170994,0.08222332154083167,52.0,24.0,125.0,67.0
8499_STAT5B_P1P2_ENSG00000173757,STAT5B,4.733979561233775,0.060558047745851606,0.07618028247450034,32.0,18.0,158.0,69.33333333333333
8264_SOCS3_P1P2_ENSG00000184557,SOCS3,4.188324201552067,0.04630184560341251,0.1025067324922099,89.0,84.0,54.0,75.66666666666667
20_ABCB10_P1P2_ENSG00000135776,ABCB10,4.337971000794116,0.05451346706377876,0.08241509159577012,65.0,39.0,123.0,75.66666666666667
6250_PGAM1_P1P2_ENSG00000171314,PGAM1,5.444093921538112,0.07669996113251817,0.06804815009913405,8.0,1.0,219.0,76.0
9172_TONSL_P1P2_ENSG00000160949,TONSL,4.0268276412055535,0.05240886688343891,0.09765899248799244,120.0,47.0,70.0,79.0
261_ALDOA_P1P2_ENSG00000149925,ALDOA,4.230277583697655,0.062413477834240234,0.07895811737863956,80.0,12.0,147.0,79.66666666666667
7170_RBM33_P1P2_ENSG00000184863,RBM33,5.550480379689228,0.04300392451436077,0.08082965322004709,5.0,116.0,132.0,84.33333333333333
2569_EIF4G2_P1_ENSG00000110321,EIF4G2,5.554575517717977,0.07171222538926629,0.06452600781557412,4.0,3.0,251.0,86.0
3372_GINS4_P1P2_ENSG00000147536,GINS4,4.1239782561428955,0.04515448659716476,0.09146035584897078,101.0,94.0,86.0,93.66666666666667
2640_ENO1_P1P2_ENSG00000074800,ENO1,4.730056723741881,0.061608706555435266,0.06562246236320811,34.0,14.0,239.0,95.66666666666667
4900_MCM3_P1P2_ENSG00000112118,MCM3,4.6022816648411355,0.05126758879416876,0.0700741595807278,40.0,52.0,203.0,98.33333333333333
2552_EIF3H_P1P2_ENSG00000147677,EIF3H,4.8494089902454025,0.06197601754268767,0.06366889328372462,29.0,13.0,256.0,99.33333333333333
9639_USP1_P1P2_ENSG00000162607,USP1,4.361541423217033,0.04537431229016694,0.07834068713518008,61.0,91.0,149.0,100.33333333333333
9621_URI1_P1P2_ENSG00000105176,URI1,5.092434834643841,0.048061983307818495,0.06762915628609328,22.0,73.0,223.0,106.0
2568_EIF4G1_P1P2_ENSG00000114867,EIF4G1,4.600103399932227,0.04174720115538947,0.07781244339520867,41.0,130.0,152.0,107.66666666666667
2269_DNA2_P1P2_ENSG00000138346,DNA2,3.704953989095798,0.04908335139058727,0.095168286476832,188.0,61.0,79.0,109.33333333333333
3577_GTF2H4_P1P2_ENSG00000213780,GTF2H4,4.198823438413009,0.04282510238152714,0.0801116139614461,87.0,118.0,136.0,113.66666666666667
3371_GINS3_P1P2_ENSG00000181938,GINS3,4.731997340166667,0.05306048063394126,0.06256444187496686,33.0,45.0,265.0,114.33333333333333
6517_POLD3_P1P2_ENSG00000077514,POLD3,3.816102293917696,0.042623867077361974,0.09984021126369053,164.0,121.0,60.0,115.0
4897_MCM10_P1P2_ENSG00000065328,MCM10,4.519725424793484,0.04922359663521707,0.06584690607236608,47.0,60.0,238.0,115.0
6258_PGK1_P1P2_ENSG00000102144,PGK1,4.203702751808965,0.054082240444235846,0.06744731609484175,85.0,41.0,225.0,117.0
5317_MTHFD1_P1P2_ENSG00000100714,MTHFD1,4.339670047423065,0.04049018682319619,0.07791565887537864,64.0,146.0,151.0,120.33333333333333
7110_RAPGEF6_P1P2_ENSG00000158987,RAPGEF6,3.883933463181122,0.05408721984589791,0.07324573700936737,150.0,40.0,177.0,122.33333333333333
2781_EXOC4_P1P2_ENSG00000131558,EXOC4,4.463351928950919,0.0485571906856772,0.06428529289937597,50.0,69.0,252.0,123.66666666666667
5339_MTOR_P1P2_ENSG00000198793,MTOR,4.729666596714135,0.05586832663397142,0.05992221848379422,35.0,33.0,304.0,124.0
7247_RFC3_P1P2_ENSG00000133119,RFC3,5.1006686759995175,0.0352536869963919,0.07908930421527895,21.0,235.0,146.0,134.0
10574_ZNF706_P1P2_ENSG00000120963,ZNF706,5.192025106279162,0.047759628222706456,0.059485233389889675,14.0,77.0,313.0,134.66666666666666
607_ATF4_P1P2_ENSG00000128272,ATF4,4.276317948239176,0.045603741434757365,0.0654617163821368,74.0,89.0,241.0,134.66666666666666
534_ARPC1B_P1P2_ENSG00000130429,ARPC1B,3.805298099969507,0.04165663055099079,0.08543687707568691,165.0,132.0,108.0,135.0
4687_LSM12_P1P2_ENSG00000161654,LSM12,3.9569489029277523,0.04491471092767831,0.0729474670379055,132.0,97.0,180.0,136.33333333333334
9896_XPO1_P1P2_ENSG00000082898,XPO1,4.0097500443197065,0.037664843025769966,0.08701734190417412,121.0,189.0,102.0,137.33333333333334
6867_PSMD13_P1P2_ENSG00000185627,PSMD13,4.20261361935451,0.03383718430805546,0.10191452572280435,86.0,278.0,55.0,139.66666666666666
167_ADSL_P1P2_ENSG00000239900,ADSL,5.029286934934569,0.06767751070940717,0.05317447487797189,23.0,6.0,392.0,140.33333333333334
2118_DDX39B_P1P2_ENSG00000198563,DDX39B,4.560966727923264,0.03763654471911504,0.07230834716431905,44.0,191.0,187.0,140.66666666666666
6323_PIAS4_P1P2_ENSG00000105229,PIAS4,4.569433430014787,0.04560764924415298,0.06075923038694616,43.0,88.0,295.0,142.0
4492_L3MBTL2_P1P2_ENSG00000100395,L3MBTL2,4.249184923106985,0.048937890415463516,0.06092615409833726,77.0,63.0,291.0,143.66666666666666
6486_PNISR_P1_ENSG00000132424,PNISR,3.7817292736551114,0.03879581058174497,0.08503630572620434,170.0,168.0,110.0,149.33333333333334
6088_PAX1_P1P2_ENSG00000125813,PAX1,3.766786376379996,0.04725427560839565,0.06821642459202637,173.0,80.0,216.0,156.33333333333334
1661_CLK3_P1_ENSG00000179335,CLK3,4.864021976295643,0.05202776145704112,0.0530956178895043,28.0,48.0,394.0,156.66666666666666
10662_ZNF829_P1P2_ENSG00000185869,ZNF829,4.1401050455168384,0.047279308952482085,0.060323460064938474,97.0,79.0,299.0,158.33333333333334
7154_RBM12_P1P2_ENSG00000244462,RBM12,4.465878716245253,0.04904190918181971,0.054860640009422125,49.0,62.0,367.0,159.33333333333334
7541_RPTOR_P1P2_ENSG00000141564,RPTOR,4.260903988316915,0.05698756997827752,0.05424359954028063,75.0,28.0,377.0,160.0
5316_MTHFD1L_P1P2_ENSG00000120254,MTHFD1L,5.764995907918587,0.05596626801500341,0.04939799637614673,3.0,32.0,447.0,160.66666666666666
5968_ORC4_P1P2_ENSG00000115947,ORC4,4.353044593963767,0.048600983375394036,0.055646213755523505,62.0,67.0,358.0,162.33333333333334
2557_EIF3M_P1P2_ENSG00000149100,EIF3M,4.2847777717185584,0.04365773349028476,0.059700153338821074,70.0,111.0,306.0,162.33333333333334
9844_WDR7_P1P2_ENSG00000091157,WDR7,4.218253561400477,0.040406203554237984,0.06324891413849053,82.0,149.0,259.0,163.33333333333334
2328_DOHH_P1P2_ENSG00000129932,DOHH,4.631425224044165,0.029984598126155785,0.09783905196535927,39.0,416.0,68.0,174.33333333333334
6851_PSMB3_P1P2_ENSG00000277791,PSMB3,3.4909309083157587,0.04054114087436395,0.0799654583172468,243.0,144.0,137.0,174.66666666666666
11174_non-targeting_non-targeting_non-targeting,,4.1651910282194535,0.02998612182705536,0.11683266665884282,93.0,415.0,27.0,178.33333333333334
9398_TTI1_P1P2_ENSG00000101407,TTI1,3.981345469907533,0.03156013075742889,0.09724065853974306,128.0,348.0,71.0,182.33333333333334
5900_NUP62_P1P2_ENSG00000213024,NUP62,4.162751371521476,0.02923532248582924,0.12668972602657677,95.0,444.0,14.0,184.33333333333334
8913_TIMELESS_P1P2_ENSG00000111602,TIMELESS,4.21459407635351,0.05097152334851733,0.05112625591908783,83.0,54.0,418.0,185.0
3220_FUNDC2_P1P2_ENSG00000165775,FUNDC2,3.9626361388497475,0.030411269505487615,0.11267224456070181,130.0,396.0,34.0,186.66666666666666
3370_GINS2_P1P2_ENSG00000131153,GINS2,3.6047670324553436,0.038580535306302455,0.07320926785941251,215.0,173.0,178.0,188.66666666666666
9228_TRAF3IP1_P1P2_ENSG00000204104,TRAF3IP1,5.2838607548387655,0.04582801418538051,0.04731813041043015,10.0,85.0,480.0,191.66666666666666
5583_NEDD1_P1P2_ENSG00000139350,NEDD1,3.9782958990350608,0.036188994206471974,0.0666918760068296,129.0,217.0,230.0,192.0
5079_MIOS_P1P2_ENSG00000164654,MIOS,4.722410129490373,0.064645042065578,0.044956846824334415,37.0,11.0,530.0,192.66666666666666
7633_SACS_ENST00000382298.3_ENSG00000151835,SACS,4.973756064112789,0.06502971761157647,0.0438250362064502,25.0,10.0,544.0,193.0
7246_RFC2_P1P2_ENSG00000049541,RFC2,3.7450472925890836,0.04227998784365635,0.060996369703396905,178.0,124.0,289.0,197.0
10099_ZFP91_P1P2_ENSG00000186660,ZFP91,5.116352183343662,0.051475017851466236,0.04505952473716941,19.0,50.0,526.0,198.33333333333334
2694_ERCC2_P1P2_ENSG00000104884,ERCC2,3.910029076789852,0.03159787648280196,0.08462936267272793,143.0,346.0,112.0,200.33333333333334
6195_PDRG1_P1P2_ENSG00000088356,PDRG1,4.487574234737987,0.03479055123532046,0.059073619072884484,48.0,245.0,317.0,203.33333333333334
3576_GTF2H3_P1P2_ENSG00000111358,GTF2H3,4.087078448585976,0.03890675978763348,0.05712539746360929,111.0,165.0,334.0,203.33333333333334
7424_RPAP3_P1P2_ENSG00000005175,RPAP3,3.733546053870044,0.029781254277269093,0.17626636148281363,183.0,427.0,3.0,204.33333333333334
3106_FLCN_P1P2_ENSG00000154803,FLCN,4.2514239505795,0.04377400221704255,0.05010145312632734,76.0,109.0,433.0,206.0
9174_TOP1_P1P2_ENSG00000198900,TOP1,4.675780105913615,0.02828010547007447,0.08863480783408667,38.0,486.0,97.0,207.0
1544_CHAF1A_P1P2_ENSG00000167670,CHAF1A,3.6214525416575865,0.03354655851463688,0.081829501499412,210.0,286.0,126.0,207.33333333333334
9716_VDAC3_P1P2_ENSG00000078668,VDAC3,4.120449466990463,0.03174804317715001,0.07274631052350106,104.0,339.0,182.0,208.33333333333334
8009_SLC25A44_P1P2_ENSG00000160785,SLC25A44,4.4080969834377575,0.048856943271133726,0.04582990202812637,55.0,65.0,510.0,210.0
3246_GAB2_P1P2_ENSG00000033327,GAB2,3.8690341312041845,0.03133572656628975,0.0826734845444417,153.0,359.0,120.0,210.66666666666666
2567_EIF4E_P1P2_ENSG00000151247,EIF4E,3.9482794085902944,0.02918635312754176,0.09851240970178468,135.0,450.0,64.0,216.33333333333334
1206_CASP8AP2_P1P2_ENSG00000118412,CASP8AP2,3.7209301686159693,0.04091686460303278,0.05782502388226294,186.0,138.0,327.0,217.0
5573_NDUFS8_P1P2_ENSG00000110717,NDUFS8,3.7420848523129675,0.05176224575496699,0.05065261704467019,181.0,49.0,427.0,219.0
857_BMP2K_P1P2_ENSG00000138756,BMP2K,3.736857016531586,0.032617670460546505,0.07012862802137808,182.0,307.0,201.0,230.0
5563_NDUFC1_P1_ENSG00000109390,NDUFC1,4.558890627855668,0.07083913337752007,0.03930787759889097,45.0,4.0,649.0,232.66666666666666
8769_ELOB_P1P2_ENSG00000103363,ELOB,4.313855132100788,0.03201610706037601,0.05950568186783167,67.0,325.0,312.0,234.66666666666666
1822_COX7B_P1P2_ENSG00000131174,COX7B,3.863109250651952,0.059394835152078065,0.04479184234590331,154.0,20.0,532.0,235.33333333333334
471_ARHGAP6_P1P2_ENSG00000047648,ARHGAP6,3.929807722162746,0.0438315390326211,0.0476944537019072,140.0,107.0,476.0,241.0
8361_SPIN4_P1P2_ENSG00000186767,SPIN4,3.8793155415742353,0.04434120735890296,0.0478213710666011,151.0,101.0,473.0,241.66666666666666
7094_RANBP3_P1P2_ENSG00000031823,RANBP3,4.1980828283439795,0.04458610367257601,0.04439926338596513,88.0,99.0,538.0,241.66666666666666
10399_ZNF496_P1P2_ENSG00000162714,ZNF496,4.122889123688441,0.03968781026336464,0.047708592394821794,102.0,155.0,475.0,244.0
7070_RAD51_P1P2_ENSG00000051180,RAD51,3.636569700125415,0.045642691368458534,0.04958790589047681,206.0,86.0,441.0,244.33333333333334
4947_MED24_P1P2_ENSG00000008838,MED24,3.7657843745218975,0.027658607764624955,0.10686244225260405,174.0,517.0,43.0,244.66666666666666
6361_PIKFYVE_P1P2_ENSG00000115020,PIKFYVE,4.452286343213661,0.053225042537097575,0.039139581461096425,51.0,44.0,651.0,248.66666666666666
4942_MED1_P1P2_ENSG00000125686,MED1,5.268307943389154,0.024708949310296466,0.100091296272454,11.0,679.0,59.0,249.66666666666666
675_ATP6V0C_P1P2_ENSG00000185883,ATP6V0C,3.7244844718489825,0.03706458215234062,0.05520829577390094,185.0,203.0,362.0,250.0
4912_MCUR1_P1P2_ENSG00000050393,MCUR1,3.8459880884679274,0.037200862429416184,0.05253709308063962,158.0,199.0,398.0,251.66666666666666
1812_COX19_P1P2_ENSG00000240230,COX19,2.9068509556408966,0.042054373833342346,0.08495322668863971,519.0,127.0,111.0,252.33333333333334
1432_CDK2_P1P2_ENSG00000123374,CDK2,4.78172712803706,0.049734742052505734,0.038551742667938545,30.0,58.0,670.0,252.66666666666666
4941_MED19_P1P2_ENSG00000156603,MED19,5.1610937445726535,0.02355448002613321,0.19034438572928059,15.0,756.0,2.0,257.6666666666667
6611_PPAT_P1P2_ENSG00000128059,PPAT,2.921750287617834,0.03445844926271683,0.13229610724688343,509.0,257.0,10.0,258.6666666666667
8565_STXBP5_P1P2_ENSG00000164506,STXBP5,4.329480890689263,0.043541994967674656,0.04134582907260826,66.0,112.0,600.0,259.3333333333333
1819_COX6C_P1P2_ENSG00000164919,COX6C,4.158058326561297,0.055001232619312834,0.03903978735728137,96.0,37.0,654.0,262.3333333333333
10538_ZNF669_P1P2_ENSG00000188295,ZNF669,4.2290577553486655,0.05896161014946187,0.03797373909556244,81.0,21.0,688.0,263.3333333333333
8306_SP1_P1P2_ENSG00000185591,SP1,4.238620338298777,0.03400992703064626,0.04923275927652183,78.0,270.0,452.0,266.6666666666667
6886_PSMG3_P1_ENSG00000157778,PSMG3,3.5658632211822283,0.039228081347806615,0.05127733328271164,225.0,161.0,417.0,267.6666666666667
10922_non-targeting_non-targeting_non-targeting,,4.727923984787007,0.034707669565469314,0.045435704512231986,36.0,250.0,518.0,268.0
8642_TAC3_P1P2_ENSG00000166863,TAC3,4.0012112458767835,0.03739938369755879,0.04678453152265582,123.0,195.0,490.0,269.3333333333333
10056_ZDHHC7_P1P2_ENSG00000153786,ZDHHC7,4.912553718466135,0.023657714387310524,0.11186437323215662,27.0,745.0,36.0,269.3333333333333
5138_MOB4_P1P2_ENSG00000115540,MOB4,4.0375011392592075,0.04860582508926114,0.039997753498056114,117.0,66.0,638.0,273.6666666666667
8024_SLC2A11_P1P2_ENSG00000133460,SLC2A11,4.347903888778742,0.03534427344771747,0.04512046475598126,63.0,234.0,524.0,273.6666666666667
1323_CCND3_P1P2_ENSG00000112576,CCND3,3.790355202694391,0.05488355999971598,0.040597259745365724,169.0,38.0,616.0,274.3333333333333
5970_ORC6_P1P2_ENSG00000091651,ORC6,3.5610274730844504,0.04056033352380111,0.049038288112248064,227.0,142.0,455.0,274.6666666666667
7961_SLC12A7_P1P2_ENSG00000113504,SLC12A7,3.354745786210767,0.040986834956594116,0.05333724320189548,302.0,135.0,389.0,275.3333333333333
7332_RNASEK_P1P2_ENSG00000219200,RNASEK,2.9864011901142535,0.03777275408604763,0.07428296647399373,473.0,188.0,171.0,277.3333333333333
5886_NUP133_P1P2_ENSG00000069248,NUP133,3.342591068019055,0.035553657112561844,0.06022497029659506,305.0,228.0,300.0,277.6666666666667
7457_RPL29_P1P2_ENSG00000162244,RPL29,3.88781077471898,0.03238309560680005,0.054316643282261726,149.0,317.0,372.0,279.3333333333333
2336_DONSON_P1P2_ENSG00000159147,DONSON,3.5823309038935807,0.038254192326041755,0.04951582526129522,220.0,178.0,442.0,280.0
249_ALAD_P1P2_ENSG00000148218,ALAD,3.998248805600667,0.05617004970091123,0.038046688275474486,125.0,30.0,685.0,280.0
7714_SDC1_P1P2_ENSG00000115884,SDC1,3.9611311715528577,0.058535562944928364,0.03765544897037166,131.0,22.0,692.0,281.6666666666667
4937_MED15_P1_ENSG00000099917,MED15,4.032970348248677,0.026406334498486797,0.07842063963691391,118.0,583.0,148.0,283.0
4115_IMPDH2_P1P2_ENSG00000178035,IMPDH2,3.839529371414244,0.028382952736125223,0.06895639951306773,159.0,483.0,211.0,284.3333333333333
6581_POT1_P1P2_ENSG00000128513,POT1,3.0025639157383583,0.03565312926742779,0.07437128484476539,458.0,226.0,169.0,284.3333333333333
7420_RPA3_P1P2_ENSG00000106399,RPA3,3.714203061478932,0.034589601517750514,0.05140783078894653,187.0,252.0,415.0,284.6666666666667
8578_SUGT1_P1P2_ENSG00000165416,SUGT1,3.4222284330887685,0.031996234944830115,0.06388852376503291,273.0,326.0,255.0,284.6666666666667
4312_POGLUT3_P1P2_ENSG00000178202,POGLUT3,4.595572608921696,0.023138850511117717,0.11377793462309752,42.0,782.0,33.0,285.6666666666667
3286_GART_P1P2_ENSG00000159131,GART,3.1792647651490573,0.030320893927409172,0.09011807276480577,366.0,403.0,91.0,286.6666666666667
10213_ZNF219_P1P2_ENSG00000165804,ZNF219,3.8347482415379566,0.03154132630900816,0.056048724828104315,160.0,351.0,350.0,287.0
7533_RPS6KB2_P1P2_ENSG00000175634,RPS6KB2,3.3570111817160324,0.0353607063747559,0.05690242554854654,300.0,233.0,337.0,290.0
2550_EIF3F_P1P2_ENSG00000175390,EIF3F,3.2342006061517425,0.034784832043073,0.06090456008712418,340.0,247.0,293.0,293.3333333333333
5501_NCKIPSD_P1P2_ENSG00000213672,NCKIPSD,3.141885739312179,0.033893597062285084,0.06830986871095972,392.0,276.0,215.0,294.3333333333333
5546_NDUFAF3_P1P2_ENSG00000178057,NDUFAF3,3.9534201137753198,0.05538244579885578,0.03691679654573213,133.0,36.0,715.0,294.6666666666667
8098_SLC4A7_P1P2_ENSG00000033867,SLC4A7,3.0886925102366205,0.04391663761837591,0.0548847992805214,416.0,105.0,366.0,295.6666666666667
9480_UBA3_P1P2_ENSG00000144744,UBA3,3.168242744709978,0.03319526051452245,0.06817273242134961,375.0,296.0,218.0,296.3333333333333
894_BRD9_P1P2_ENSG00000028310,BRD9,3.480071831706027,0.03793126702253501,0.04846596494526963,251.0,182.0,459.0,297.3333333333333
6795_PRPF38B_P1P2_ENSG00000134186,PRPF38B,3.392865422116675,0.028434589847220422,0.08050599506806635,289.0,480.0,135.0,301.3333333333333
1591_CHORDC1_P1P2_ENSG00000110172,CHORDC1,4.411001503633999,0.0702325002456323,0.032587759026135005,54.0,5.0,858.0,305.6666666666667
8920_TIMM22_P1P2_ENSG00000177370,TIMM22,3.6992165989056383,0.03847247318653344,0.04343892683508555,190.0,175.0,557.0,307.3333333333333
6488_PNKP_P1P2_ENSG00000039650,PNKP,4.918783556105615,0.04827233224811163,0.03331804298163874,26.0,71.0,825.0,307.3333333333333
6025_PABPC4_P1P2_ENSG00000090621,PABPC4,3.2433928840673385,0.03788936269043823,0.051694075000045636,335.0,184.0,412.0,310.3333333333333
3979_HSPA8_P1P2_ENSG00000109971,HSPA8,3.512800688001205,0.04858504832690524,0.03946962209374686,238.0,68.0,645.0,317.0
1268_CCDC174_P1P2_ENSG00000154781,CCDC174,3.2801184304315445,0.03494586023522856,0.05326030342764297,321.0,241.0,390.0,317.3333333333333
1791_COQ2_P1P2_ENSG00000173085,COQ2,3.487968468039642,0.05104485797217536,0.03906943058149335,246.0,53.0,653.0,317.3333333333333
2372_DRAP1_P1P2_ENSG00000175550,DRAP1,4.403623905148634,0.04693238479254666,0.03350161615727669,56.0,81.0,818.0,318.3333333333333
4943_MED20_P1P2_ENSG00000124641,MED20,4.300287017869991,0.02234657292338346,0.1031657120498164,68.0,835.0,53.0,318.6666666666667
2990_FBRS_P1P2_ENSG00000156860,FBRS,3.2372501770242152,0.030592566457919117,0.06608780710066496,338.0,386.0,236.0,320.0
8221_SNRNP48_P1P2_ENSG00000168566,SNRNP48,3.4005329145960346,0.033146377089214814,0.051896408261892894,284.0,297.0,406.0,329.0
8040_SLC35A4_P1P2_ENSG00000176087,SLC35A4,4.283252986282322,0.02134234828364295,0.1239951887179015,71.0,897.0,21.0,329.6666666666667
7341_RNF11_P1P2_ENSG00000123091,RNF11,4.175270816883047,0.04390486492496322,0.03404383656883818,91.0,106.0,793.0,330.0
5374_MYC_P1P2_ENSG00000136997,MYC,3.5639027827642105,0.03048366116012329,0.054315317039632376,226.0,392.0,373.0,330.3333333333333
1440_CDK6_P1_ENSG00000105810,CDK6,3.1956888825622314,0.05819584145206882,0.04074743756062733,361.0,23.0,615.0,333.0
10602_ZNF740_P1P2_ENSG00000139651,ZNF740,4.070044416998308,0.0397222301173371,0.036267606374114934,113.0,154.0,732.0,333.0
2642_ENO3_P2_ENSG00000108515,ENO3,3.5225599234898284,0.04767442293848606,0.03801230145335314,237.0,78.0,686.0,333.6666666666667
2695_ERCC3_P1P2_ENSG00000163161,ERCC3,3.6259462369112527,0.03629241013052464,0.0425877059853355,207.0,215.0,580.0,334.0
8839_TFAP4_P1P2_ENSG00000090447,TFAP4,3.207669339561231,0.027941253924119575,0.07910252597925949,356.0,503.0,145.0,334.6666666666667
4504_LAMTOR1_P1P2_ENSG00000149357,LAMTOR1,3.646938241091822,0.03550484342532221,0.04281739342214247,202.0,229.0,575.0,335.3333333333333
1633_CLASP1_P1P2_ENSG00000074054,CLASP1,3.185973821068497,0.038815909117681124,0.04772429323167108,365.0,167.0,474.0,335.3333333333333
8816_TELO2_P1P2_ENSG00000100726,TELO2,3.543035004936862,0.023580903125265347,0.11451282062194247,233.0,753.0,32.0,339.3333333333333
4029_IDI1_P1P2_ENSG00000067064,IDI1,3.655389908938389,0.03443591904446833,0.043199663549680335,200.0,258.0,561.0,339.6666666666667
5319_MTHFD2_P1_ENSG00000065911,MTHFD2,3.799765307100878,0.03960202662607794,0.0373187936808722,166.0,157.0,701.0,341.3333333333333
4127_INO80C_P1P2_ENSG00000153391,INO80C,3.5905211799510783,0.030947259318905008,0.04982147104852079,216.0,373.0,438.0,342.3333333333333
7829_SF1_P1P2_ENSG00000168066,SF1,3.2094990820847142,0.03753087557199716,0.04727640296654281,354.0,193.0,481.0,342.6666666666667
9061_TMEM251_P1P2_ENSG00000153485,TMEM251,4.094833071661693,0.05147382569424659,0.03231014036065784,107.0,51.0,871.0,343.0
9324_TRPM7_P1P2_ENSG00000092439,TRPM7,3.553664937692338,0.026215144863562197,0.0697266774747383,229.0,592.0,208.0,343.0
7404_RNPC3_P1P2_ENSG00000185946,RNPC3,3.147549228075342,0.03480914578328384,0.05233817556372424,388.0,244.0,400.0,344.0
1811_COX18_P1P2_ENSG00000163626,COX18,3.6797429106199915,0.057898716807273244,0.03359994933043094,194.0,25.0,815.0,344.6666666666667
670_ATP6AP1_P1P2_ENSG00000071553,ATP6AP1,3.5024671256951208,0.031954438304318086,0.04794620619708092,239.0,327.0,471.0,345.6666666666667
5569_NDUFS5_P1_ENSG00000168653,NDUFS5,3.951505841359713,0.0505618504124502,0.032666001141786284,134.0,56.0,852.0,347.3333333333333
5302_MTBP_P1P2_ENSG00000172167,MTBP,3.2308460781920227,0.04785034601960992,0.04023655681892897,342.0,75.0,629.0,348.6666666666667
9802_WDHD1_P1P2_ENSG00000198554,WDHD1,3.9026665413977395,0.05541700806115235,0.03239554695985119,146.0,35.0,866.0,349.0
6748_PRIM2_P1P2_ENSG00000146143,PRIM2,4.094615245170802,0.02191268605037081,0.09602078931923244,109.0,862.0,77.0,349.3333333333333
2251_DMAP1_P1P2_ENSG00000178028,DMAP1,2.844160491562495,0.03519516721438948,0.06358786872014398,565.0,237.0,257.0,353.0
701_ATXN1L_P1P2_ENSG00000224470,ATXN1L,3.422794781965085,0.03621770087477442,0.04276308205785988,272.0,216.0,576.0,354.6666666666667
5791_NR2E1_P1P2_ENSG00000112333,NR2E1,3.3670747655951923,0.023969518721780606,0.0983465947647566,297.0,721.0,66.0,361.3333333333333
812_BCR_P1P2_ENSG00000186716,BCR,3.4602173731001415,0.0309347108982614,0.049147789696334106,257.0,375.0,454.0,362.0
10139_ZMAT5_P1P2_ENSG00000100319,ZMAT5,3.2806412140096826,0.029251046323396337,0.05755167073136198,320.0,443.0,330.0,364.3333333333333
2427_DYNLL2_P1P2_ENSG00000264364,DYNLL2,3.484483244185388,0.0263673454459529,0.06229155120612194,250.0,584.0,270.0,368.0
7847_SFXN1_P1P2_ENSG00000164466,SFXN1,3.702353300374467,0.0360834960429377,0.037485001100842186,189.0,220.0,698.0,369.0
1815_COX5A_P1P2_ENSG00000178741,COX5A,3.260383350356829,0.044262242956701246,0.038201270699358546,328.0,103.0,678.0,369.6666666666667
4686_LSM11_P1P2_ENSG00000155858,LSM11,3.0626840272242473,0.04087707587633336,0.04423529943609349,431.0,139.0,539.0,369.6666666666667
4930_MED10_P1P2_ENSG00000133398,MED10,4.385817690548987,0.02000049424643648,0.10527792523516373,59.0,1006.0,46.0,370.3333333333333
1395_CDC26_P1P2_ENSG00000176386,CDC26,2.7389067311640116,0.03217347386877924,0.07833225102518226,647.0,320.0,150.0,372.3333333333333
9605_UQCC1_P1P2_ENSG00000101019,UQCC1,3.1688090935862943,0.05000618800648821,0.03768695476452202,373.0,57.0,690.0,373.3333333333333
8154_SMARCE1_P1P2_ENSG00000073584,SMARCE1,2.751017884057546,0.03835671030782483,0.05733282473160904,631.0,177.0,331.0,379.6666666666667
