target,u_z,cosine,delta,avg_rank,rpe1_u_z,rpe1_rank,rpe1_covered,depmap_chronos,depmap_n_lines,essential,depmap_covered,tier
RPLP1,2.7069929136024125,0.0041488345898518,0.0452044639268472,1237.3333333333333,-0.00038547678633181075,1101.0,True,-1.3745276064818808,1178.0,True,True,T2_reversal_confounded_by_essentiality
CASP8AP2,1.1120352356645815,0.0193187707451702,0.0318065700157101,1237.6666666666667,-1.4959803396414244,2082.0,True,,,False,False,T3_no_fitness_data
DIABLO,1.8592024060160783,0.0153256291890537,0.0181036277999385,1239.6666666666667,,,False,-0.08889482546219246,1178.0,False,True,T1_reversal_not_explained_by_fitness
BCKDHB,1.7209216398988358,0.0137158483638368,0.0221624650711176,1239.6666666666667,,,False,-0.07800567478619373,1178.0,False,True,T1_reversal_not_explained_by_fitness
HIST2H2AA3,1.649411316459259,0.025674971458319,0.0146477590326026,1242.6666666666667,0.6022248764749546,607.0,True,,,False,False,T3_no_fitness_data
ADAM17,1.9199702020579628,0.0186889752339451,0.0149996694690757,1243.3333333333333,,,False,0.025491466118902822,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPL37,3.277047448177827,0.0027581424632888,0.0564732643160464,1245.3333333333333,0.14637104258142186,965.0,True,-1.5800739091505536,1178.0,True,True,T2_reversal_confounded_by_essentiality
ZNF766,1.5255535667109723,0.0177100793800892,0.0202868980076763,1245.6666666666667,,,False,-0.013903322997986132,1178.0,False,True,T1_reversal_not_explained_by_fitness
ATP5MD,3.133893185965965,0.0029878624712596,0.0514459981960579,1248.0,1.3263154855430945,218.0,True,,,False,False,T3_no_fitness_data
TSHZ1,1.8884801428601976,0.013744089699698,0.0193152330755086,1248.6666666666667,,,False,0.03472621774146019,1178.0,False,True,T1_reversal_not_explained_by_fitness
VASP,1.7562860678073913,0.01577093157536,0.018642941226027,1250.3333333333333,,,False,-0.11174175887950717,1178.0,False,True,T1_reversal_not_explained_by_fitness
POU3F3,1.7006486968975834,0.0148946696053753,0.0203855458547901,1254.0,,,False,-0.08184308251031369,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPS5,4.5771589451355945,0.0007836848185468,0.1578751775614684,1254.6666666666667,-0.7818570589055784,1756.0,True,-1.7800742914551988,1178.0,True,True,T2_reversal_confounded_by_essentiality
TPRN,1.7901534481307793,0.019260908101643,0.0154394049561835,1256.3333333333333,,,False,-0.029428084556145397,1178.0,False,True,T1_reversal_not_explained_by_fitness
RACK1,2.13228127007699,0.0049714780924341,0.0641414094834078,1256.3333333333333,0.5685782598394209,632.0,True,-1.8624566474512887,1178.0,True,True,T2_reversal_confounded_by_essentiality
CRYM,1.9238847637788112,0.0092019160093917,0.0274582520875688,1257.0,,,False,0.024373441298307968,1178.0,False,True,T1_reversal_not_explained_by_fitness
DRAM1,2.090450067803512,0.0152759770548439,0.0156644057666046,1257.6666666666667,,,False,-0.026214596593045106,1178.0,False,True,T1_reversal_not_explained_by_fitness
DUSP11,1.8220526610376493,0.0201988858908134,0.0147176995011236,1258.3333333333333,,,False,,,False,False,T3_no_fitness_data
ZNF600,1.8485096111356312,0.0160226227179119,0.0170561586560687,1258.6666666666667,,,False,0.014450903771092927,1178.0,False,True,T1_reversal_not_explained_by_fitness
NEMF,2.2935752865693178,0.0082230219368674,0.0238902730834572,1259.0,-0.01305114262294845,1114.0,True,-0.18130127215261851,1178.0,False,True,T1_reversal_not_explained_by_fitness
KIF21A,1.9199703914990305,0.0144820235354547,0.0177714452163922,1260.0,,,False,-0.06375070353842699,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF275,1.508961302122051,0.0135122997687428,0.0258227565591171,1260.0,,,False,,,False,False,T3_no_fitness_data
SCRN2,1.5918642015997957,0.0256981593919818,0.0147279391325642,1261.0,,,False,-0.2446448364937975,1178.0,False,True,T1_reversal_not_explained_by_fitness
ETS1,1.9340504470128688,0.0138430531416535,0.0183719248529565,1261.3333333333333,,,False,0.021872015721889237,1178.0,False,True,T1_reversal_not_explained_by_fitness
MZT2A,2.0106436120694746,0.0104831543388621,0.0222081982372646,1262.6666666666667,,,False,-0.42740395991161517,1043.0,False,True,T1_reversal_not_explained_by_fitness
GTSE1,1.9401849110334208,0.0152924421024549,0.0166430606500575,1264.6666666666667,,,False,-0.2511393664866642,1178.0,False,True,T1_reversal_not_explained_by_fitness
NDUFC1,1.544073805706353,0.0120511200979107,0.0280440968847279,1266.3333333333333,,,False,-0.2881233070503328,1178.0,False,True,T1_reversal_not_explained_by_fitness
ATP11C,1.5440153822394906,0.0104637357877222,0.0334626992774262,1266.3333333333333,,,False,0.013265158248568528,1178.0,False,True,T1_reversal_not_explained_by_fitness
EBF1,1.6023220021681652,0.0151983834422428,0.0208634533902037,1267.6666666666667,,,False,-0.04763126305611194,1178.0,False,True,T1_reversal_not_explained_by_fitness
TMEM242,1.3557165485419775,0.0191068206698291,0.0215389066067691,1268.3333333333333,-0.2236021684713752,1297.0,True,-0.39697942279983506,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZIK1,2.277915892973909,0.0089751880388716,0.0221445902680433,1268.6666666666667,,,False,0.15570110834279605,1178.0,False,True,T1_reversal_not_explained_by_fitness
FBXL19,1.8241440621457603,0.0137007985792172,0.0194680499735211,1271.0,,,False,-0.11786499232720352,1178.0,False,True,T1_reversal_not_explained_by_fitness
MEPCE,1.7727432550057842,0.0207230458844507,0.0145655566176775,1274.3333333333333,-1.3465805508816813,2035.0,True,-1.0642137466003316,1178.0,True,True,T2_reversal_confounded_by_essentiality
RPL35,3.1476549738233803,0.002282993086059,0.0645511609186963,1275.0,0.7674842815866352,496.0,True,-1.5074961040731893,1178.0,True,True,T2_reversal_confounded_by_essentiality
BCS1L,1.5331598080221214,0.0234415774688583,0.0157799965892306,1277.6666666666667,-1.3760970590922312,2041.0,True,-0.37815090370135945,1178.0,False,True,T1_reversal_not_explained_by_fitness
CAPZA2,1.524618791241174,0.0139546640622058,0.0235544426236311,1278.0,,,False,-0.07508243429079643,1178.0,False,True,T1_reversal_not_explained_by_fitness
TP53I13,2.0860298908570356,0.0136762085111054,0.0167101004750241,1278.3333333333333,-2.1926470287676727,2242.0,True,-0.1259153807167924,1178.0,False,True,T1_reversal_not_explained_by_fitness
SLC12A4,1.445046029374586,0.0114403409037294,0.0325395937726169,1279.0,,,False,-0.0060126463969949525,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPL27,3.447355683506143,0.0010559835276394,0.1464458633813692,1280.0,-0.4705570198864747,1520.0,True,-2.0538891334372336,1178.0,True,True,T2_reversal_confounded_by_essentiality
NR3C2,1.9416528404305065,0.0109513905563423,0.0217138914808706,1280.3333333333333,,,False,0.047834804366252176,1178.0,False,True,T1_reversal_not_explained_by_fitness
FBXO6,1.2507295785902457,0.017182664958802,0.0262343899699273,1282.6666666666667,,,False,-0.003486067851431211,1178.0,False,True,T1_reversal_not_explained_by_fitness
BIN3,2.0078392856600793,0.0148323249121672,0.0161185772908426,1283.6666666666667,,,False,0.16174962847180988,1178.0,False,True,T1_reversal_not_explained_by_fitness
TRIM25,1.392523332665289,0.0190053327343587,0.0202826891150563,1283.6666666666667,,,False,-0.08627822279390106,1178.0,False,True,T1_reversal_not_explained_by_fitness
PGAM1,0.7874899098382812,0.0326208838801366,0.0327627331072546,1286.3333333333333,0.09581851545962153,1013.0,True,,,False,False,T3_no_fitness_data
HDAC8,2.0394463812326373,0.0088925671974948,0.0246496673564912,1287.0,,,False,-0.0933454278074636,1178.0,False,True,T1_reversal_not_explained_by_fitness
NEU3,1.8154902792515877,0.0182800767904013,0.0150991360465823,1288.3333333333333,,,False,-0.03368044745701379,1178.0,False,True,T1_reversal_not_explained_by_fitness
PRUNE1,1.6922662586202477,0.0189411005685288,0.0160100080111086,1288.6666666666667,,,False,-0.3256969610843865,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPS10,4.160335075271459,0.0007810415218572,0.1076110968518308,1289.3333333333333,-0.23894053941338955,1313.0,True,-1.3126979006436599,349.0,True,True,T2_reversal_confounded_by_essentiality
ZNF354C,1.5212302301631548,0.0115330033927487,0.0286123230609381,1289.3333333333333,,,False,0.115760343239729,1178.0,False,True,T1_reversal_not_explained_by_fitness
SLC9A3R2,2.8559143306346684,0.0070536071382029,0.022274393302408,1289.6666666666667,,,False,,,False,False,T3_no_fitness_data
RXRA,1.745342649047319,0.0094761669705257,0.0287508360089942,1290.3333333333333,,,False,-0.06829309944005739,1178.0,False,True,T1_reversal_not_explained_by_fitness
GATC,1.6653024994458316,0.0181074104630578,0.0166898139469589,1292.0,,,False,-0.2273230274818052,1178.0,False,True,T1_reversal_not_explained_by_fitness
USP5,1.7817818966357928,0.0177295147595203,0.0156985364543206,1292.3333333333333,1.4931167978001023,162.0,True,-1.356837124713013,1178.0,True,True,T2_reversal_confounded_by_essentiality
NOL6,4.944670117899171,0.000214173494294,0.1929136361682566,1293.0,-0.34307433983531155,1410.0,True,-1.1403141523375386,1178.0,True,True,T2_reversal_confounded_by_essentiality
ZBTB1,2.106983908925571,0.0121838622991274,0.0176893389127463,1293.3333333333333,,,False,-0.03409459541805794,1178.0,False,True,T1_reversal_not_explained_by_fitness
INF2,1.8007280956328735,0.0111392198716493,0.0228274957697162,1293.3333333333333,-0.19103128168357877,1274.0,True,0.10150550052454779,1178.0,False,True,T1_reversal_not_explained_by_fitness
VPS41,1.5447748873087015,0.0174827518834701,0.0186519646492682,1293.6666666666667,0.5893389381890055,619.0,True,-0.502121840517594,1178.0,True,True,T2_reversal_confounded_by_essentiality
TMEM138,1.886431053088692,0.0152883862749648,0.0164848865419034,1293.6666666666667,,,False,-0.09562277369086199,1178.0,False,True,T1_reversal_not_explained_by_fitness
TMED1,1.7643695858468682,0.0126814519970685,0.0209752707466786,1295.0,,,False,-0.03113311948188584,1178.0,False,True,T1_reversal_not_explained_by_fitness
SRP68,2.013798479280044,0.0094569822444556,0.023119505803648,1296.0,0.9084586491594117,414.0,True,-0.980645083959774,1178.0,True,True,T2_reversal_confounded_by_essentiality
WDR36,6.025854795654734,0.0002516580584447,0.1221644803943928,1298.3333333333333,-0.2547450876529938,1328.0,True,-1.5648725741332905,349.0,True,True,T2_reversal_confounded_by_essentiality
ZBTB10,1.4249483567739207,0.0160708181120477,0.0221349733086138,1299.6666666666667,,,False,-0.08132141199410019,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF526,1.6424005004357711,0.0180981699961993,0.0167167499477336,1300.3333333333333,,,False,0.03879597688448873,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPS10-NUDT3,4.587060077234424,0.0003884066895035,0.1234938878113822,1301.0,0.5625758355951113,637.0,True,,,False,False,T3_no_fitness_data
TIMM21,1.2167271208763293,0.0193141382360216,0.0234161767268852,1302.6666666666667,,,False,0.04429240064009256,1178.0,False,True,T1_reversal_not_explained_by_fitness
CCDC144NL,1.4583081563523508,0.0145976779893138,0.0229256820570914,1303.0,2.1072914546513433,37.0,True,,,False,False,T3_no_fitness_data
ZNF684,1.6076003581734295,0.0151130375542868,0.0197157274286471,1303.0,,,False,-0.10885237308956716,1178.0,False,True,T1_reversal_not_explained_by_fitness
GTF3C3,2.137422535160881,0.0052665146123589,0.0414581446461693,1303.0,0.4266677343569814,749.0,True,-0.6882250554482402,1178.0,True,True,T2_reversal_confounded_by_essentiality
IGFLR1,1.6467822604504512,0.0150770630112635,0.0191953723639822,1304.0,,,False,-0.21362570702623956,1178.0,False,True,T1_reversal_not_explained_by_fitness
RTTN,2.0559965762747963,0.0121723581274774,0.0179066937024039,1305.0,0.20523885466552266,926.0,True,-0.4979346117634528,1178.0,False,True,T1_reversal_not_explained_by_fitness
SDHD,1.5982323594877972,0.0156292560092407,0.0192203899199041,1306.3333333333333,0.8872574259111621,429.0,True,-0.494453708209997,1178.0,False,True,T1_reversal_not_explained_by_fitness
GALC,2.279041018835337,0.0097879229535225,0.0191780134237808,1307.0,,,False,-0.029085213547120747,1178.0,False,True,T1_reversal_not_explained_by_fitness
SMDT1,1.8933877140766389,0.0111441912866612,0.0211216415049694,1308.0,,,False,-0.056315722562682864,1178.0,False,True,T1_reversal_not_explained_by_fitness
PRKAR2B,1.984294628514532,0.0130708928328215,0.0173802573514869,1309.0,,,False,0.06685545054368101,1178.0,False,True,T1_reversal_not_explained_by_fitness
WRNIP1,1.8760943678853688,0.0170150513647172,0.0149537749889123,1309.3333333333333,,,False,0.11477839852481904,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPLP0,2.3545825614884195,0.0041957807367772,0.0428200279855015,1310.6666666666667,-0.0776460383896933,1174.0,True,-1.5239462470053329,1178.0,True,True,T2_reversal_confounded_by_essentiality
EFCAB14,1.7669009083195442,0.0096629169268711,0.0261583783694614,1311.0,,,False,-0.06829573431214483,1178.0,False,True,T1_reversal_not_explained_by_fitness
CEBPG,2.521031018579395,0.0025969955311724,0.0741554938244291,1312.3333333333333,0.06900034475339413,1039.0,True,-0.021415703429699503,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZHX3,2.252224647545496,0.0131983754295571,0.0151294238583949,1313.6666666666667,,,False,0.06929732258264702,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF436,1.8129970236739776,0.0182288998922206,0.0146800805185533,1316.6666666666667,,,False,-0.10559676833389578,1178.0,False,True,T1_reversal_not_explained_by_fitness
SSX2IP,3.1047982994684897,0.0015332946610162,0.0783421788007373,1316.6666666666667,,,False,0.013073550227325596,1178.0,False,True,T1_reversal_not_explained_by_fitness
MSX1,1.8484600680594536,0.0125465291020281,0.019237973094259,1318.6666666666667,,,False,0.040887627417713124,1178.0,False,True,T1_reversal_not_explained_by_fitness
UBN2,1.5969470432168245,0.0154996451965702,0.019019924436479,1319.3333333333333,,,False,-0.002923815445372937,1178.0,False,True,T1_reversal_not_explained_by_fitness
TRAPPC8,1.4594182022227364,0.0195686419754522,0.0173890160738138,1320.3333333333333,-0.060409719229428054,1158.0,True,-1.5209401613326137,1178.0,True,True,T2_reversal_confounded_by_essentiality
PER3,1.9435150486445776,0.0193258476985289,0.0131868406438949,1320.3333333333333,,,False,-0.08847412483431238,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF580,1.41957339782258,0.0203416836791096,0.0175342277083728,1321.0,,,False,-0.04633333123879582,1178.0,False,True,T1_reversal_not_explained_by_fitness
ARID2,1.323758912168245,0.0227708638037543,0.018014865855315,1322.0,,,False,-0.3556223970941091,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPL30,3.5371903777171076,0.001118981878903,0.0724030842251006,1322.3333333333333,0.21867547407480292,911.0,True,-1.729560101675183,1178.0,True,True,T2_reversal_confounded_by_essentiality
APMAP,1.670054406874852,0.0198193277551639,0.0149316720909902,1322.3333333333333,,,False,0.011189360523656936,1178.0,False,True,T1_reversal_not_explained_by_fitness
THOC2,1.5997513696262196,0.0082356275254089,0.0384035917438771,1323.0,-0.7425384266997337,1729.0,True,-2.0186716261680133,1178.0,True,True,T2_reversal_confounded_by_essentiality
MTDH,1.7669009083195442,0.0203022715617638,0.0139632121473404,1324.6666666666667,,,False,-0.11614877221054697,1178.0,False,True,T1_reversal_not_explained_by_fitness
MRPL58,1.143405669964018,0.0271253796177336,0.0197877443659699,1325.3333333333333,,,False,-0.43054319569780997,1178.0,False,True,T1_reversal_not_explained_by_fitness
CPT1C,1.8153794761781807,0.0141223023384325,0.0173936782936668,1327.0,,,False,-0.059488328000139354,1178.0,False,True,T1_reversal_not_explained_by_fitness
FKBP15,1.3534964568012062,0.0210085658640975,0.018268842289424,1328.0,,,False,0.0036004655280644925,1178.0,False,True,T1_reversal_not_explained_by_fitness
PHF20L1,1.5070917511824542,0.0103592527045081,0.0305759579489991,1329.3333333333333,,,False,0.04213750141510375,1178.0,False,True,T1_reversal_not_explained_by_fitness
PPP3CA,1.499146159689168,0.0154650069513956,0.0203178609347182,1329.6666666666667,,,False,0.014616378930079648,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF721,1.6782725090892845,0.0151140869616962,0.0179827681737527,1331.0,,,False,0.22043634686843452,1178.0,False,True,T1_reversal_not_explained_by_fitness
HDAC5,1.7747702278617292,0.0112618080275118,0.0217148138589639,1331.0,,,False,-0.16024954139772518,1178.0,False,True,T1_reversal_not_explained_by_fitness
CNOT4,1.2262501459749005,0.0150968192120461,0.028384568687545,1332.3333333333333,,,False,-0.044775607613916864,1178.0,False,True,T1_reversal_not_explained_by_fitness
DIP2B,1.9293190937567144,0.0129865636036524,0.0173777893539672,1332.3333333333333,,,False,-0.22780084369076037,1178.0,False,True,T1_reversal_not_explained_by_fitness
SFT2D1,1.4465650395130083,0.0170552179947132,0.019309980211381,1333.0,,,False,0.029301043503562555,1178.0,False,True,T1_reversal_not_explained_by_fitness
PDLIM2,1.3246936876380433,0.012807382083297,0.0302145365608784,1333.3333333333333,,,False,0.05248358867153712,1178.0,False,True,T1_reversal_not_explained_by_fitness
THOC5,1.2512553897920071,0.0122255299158485,0.0362880194541276,1334.0,0.7842598224217692,484.0,True,-1.2408533885935467,1178.0,True,True,T2_reversal_confounded_by_essentiality
TFDP3,1.575330360477737,0.0156394148548858,0.0187345671981372,1335.0,,,False,0.05941507694011286,1178.0,False,True,T1_reversal_not_explained_by_fitness
MRPS9,1.236591099609545,0.0162368897218375,0.025727979209181,1335.3333333333333,-0.018172477069928222,1121.0,True,-0.3021105431500088,1178.0,False,True,T1_reversal_not_explained_by_fitness
PPP1R14C,1.9331156715430704,0.009087286223725,0.0234941952220252,1335.6666666666667,,,False,0.015495914731588128,1178.0,False,True,T1_reversal_not_explained_by_fitness
TOR3A,1.6921188707356731,0.0135365074884057,0.0195366156588138,1337.3333333333333,,,False,-0.10930455597412202,1178.0,False,True,T1_reversal_not_explained_by_fitness
CPVL,1.7993259324281758,0.0113481621025523,0.021088153388965,1337.3333333333333,,,False,-0.008905479835459484,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF304,1.7056731150477498,0.0172024068913817,0.0159083641734312,1338.3333333333333,,,False,0.08782435033237586,1178.0,False,True,T1_reversal_not_explained_by_fitness
PGLS,1.9306034624679873,0.0149534900853724,0.0153379625487067,1338.3333333333333,,,False,-0.1830991405006922,1178.0,False,True,T1_reversal_not_explained_by_fitness
CHRAC1,1.4891557468556975,0.0154033754258524,0.0201528656162376,1340.6666666666667,,,False,-0.07081830796184439,1178.0,False,True,T1_reversal_not_explained_by_fitness
TOR1AIP2,1.4650268550415266,0.0183410476150524,0.017626284444553,1341.6666666666667,,,False,-0.23284873850137167,1178.0,False,True,T1_reversal_not_explained_by_fitness
CEP78,1.5113566642634093,0.0139877896009101,0.0215931938040058,1343.0,,,False,-0.026263841063400108,1178.0,False,True,T1_reversal_not_explained_by_fitness
STX6,2.0158547725432823,0.0129123533188378,0.0165027715536034,1343.0,,,False,-0.018866281955365407,1178.0,False,True,T1_reversal_not_explained_by_fitness
RARS,2.4738248573545767,0.0059822659096982,0.0258017199012422,1344.0,0.031058415355877323,1080.0,True,,,False,False,T3_no_fitness_data
NOP14,3.845374165416264,0.0002568057387397,0.1023471262010748,1345.6666666666667,0.3822715890048806,776.0,True,-1.0585272647044293,1178.0,True,True,T2_reversal_confounded_by_essentiality
POLR3E,1.2967672704778164,0.023741423942451,0.0172996612263414,1346.0,0.43322083972462216,744.0,True,-0.9499149555082964,1178.0,True,True,T2_reversal_confounded_by_essentiality
FDX2,1.373185165133835,0.032144839028452,0.014414274206701,1346.6666666666667,,,False,-0.6495982566346745,1178.0,True,True,T2_reversal_confounded_by_essentiality
DPP7,1.544658040374977,0.0144326181324496,0.0201581351074491,1351.6666666666667,,,False,-0.021886063208283638,1178.0,False,True,T1_reversal_not_explained_by_fitness
SNRPB,1.6213534621453407,0.0170584998508921,0.0164349410440648,1353.6666666666667,-0.474090715656009,1525.0,True,-1.7672950974749675,1178.0,True,True,T2_reversal_confounded_by_essentiality
NDUFA10,1.0887213049808122,0.0201715087248013,0.0239574537684435,1358.3333333333333,,,False,-0.3148919854058317,1178.0,False,True,T1_reversal_not_explained_by_fitness
TENT2,1.15100072065613,0.0140850531194741,0.0333752451322467,1358.6666666666667,,,False,0.06204310431772612,1178.0,False,True,T1_reversal_not_explained_by_fitness
DPY19L3,1.5873376460270785,0.0140503786454613,0.0195452499454997,1359.3333333333333,,,False,-0.06318523580945419,1178.0,False,True,T1_reversal_not_explained_by_fitness
SSX1,1.394504058015014,0.0179650306329205,0.0187557123873949,1360.3333333333333,,,False,-0.09826730484744475,1178.0,False,True,T1_reversal_not_explained_by_fitness
LMBRD1,1.3265048151107777,0.0183327091614706,0.0197887748868663,1360.6666666666667,,,False,0.05428329909233603,1178.0,False,True,T1_reversal_not_explained_by_fitness
NDUFS5,1.6180010001882907,0.0206142892878128,0.0143497383173436,1361.0,1.3530235200246556,211.0,True,-0.5886428358992719,1178.0,True,True,T2_reversal_confounded_by_essentiality
GNL2,3.397383021515386,0.0009339782880527,0.0630643388274928,1361.3333333333333,-0.00936157909662969,1113.0,True,-1.3159384819553872,1178.0,True,True,T2_reversal_confounded_by_essentiality
EMILIN2,1.7828336469519024,0.0163119237053592,0.0151080643497215,1361.6666666666667,,,False,-0.03737891871972729,1178.0,False,True,T1_reversal_not_explained_by_fitness
TEDC2,2.2679989835983436,0.0078225687260497,0.0216185372521387,1362.0,,,False,-0.28539711195740913,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPP25,1.8896486121974456,0.0119951441259304,0.0180211356723054,1366.0,,,False,0.11878203310112634,1178.0,False,True,T1_reversal_not_explained_by_fitness
RWDD3,1.6811936824324043,0.0110304077322047,0.0223649511563696,1368.6666666666667,,,False,0.012629374453730793,1178.0,False,True,T1_reversal_not_explained_by_fitness
SSX3,1.2191224830176877,0.0151454441738232,0.0262125445871611,1370.3333333333333,,,False,-0.0911065043595204,1178.0,False,True,T1_reversal_not_explained_by_fitness
IDH3G,1.61704471581749,0.0179324711421526,0.0155127158263932,1370.6666666666667,,,False,-0.05548996692690676,1178.0,False,True,T1_reversal_not_explained_by_fitness
BRD7,1.2691329706519017,0.0188957521960597,0.0201330431867349,1371.6666666666667,,,False,-0.2999973900379825,1178.0,False,True,T1_reversal_not_explained_by_fitness
JUN,1.6436273932398815,0.0150273670544323,0.0173233497649252,1372.0,,,False,-0.30015050678494837,1178.0,False,True,T1_reversal_not_explained_by_fitness
BIRC2,1.6302484193283922,0.0170005077739295,0.0157682927667869,1379.6666666666667,,,False,-0.17045914125002218,1178.0,False,True,T1_reversal_not_explained_by_fitness
NAT10,3.3646658800724425,-0.000149079346967,0.1511134853223129,1381.3333333333333,1.2682186270316573,240.0,True,-1.1786183081151869,1178.0,True,True,T2_reversal_confounded_by_essentiality
CYB5RL,1.33970851862168,0.0168301940950398,0.020353263681528,1381.6666666666667,,,False,0.06578475579423006,1178.0,False,True,T1_reversal_not_explained_by_fitness
B3GNTL1,1.7570057299653483,0.0147848261526564,0.0161003488211436,1383.3333333333333,,,False,0.04397301124963023,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZBED6CL,1.512817250934969,0.0143236793691358,0.0197641475731614,1384.0,,,False,,,False,False,T3_no_fitness_data
PUS7L,1.8239569025222695,0.0112846721946427,0.0192528938343185,1384.3333333333333,,,False,-0.057380651337020167,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF319,1.8129970236739776,0.0116356260871953,0.0188405643901578,1385.6666666666667,,,False,-0.05917518591270484,1178.0,False,True,T1_reversal_not_explained_by_fitness
OR2A1,2.0167896617131573,0.0122689851777666,0.0161059924337138,1386.3333333333333,1.8017735674272166,80.0,True,,,False,False,T3_no_fitness_data
COX16,1.2698340522542504,0.0163517715021473,0.0223025287603263,1387.0,,,False,-0.01402638147118009,1178.0,False,True,T1_reversal_not_explained_by_fitness
ANAPC10,1.1726758268620805,0.0114003482039332,0.0417530191250422,1389.0,0.1385513706301194,971.0,True,-1.6472800265456828,1178.0,True,True,T2_reversal_confounded_by_essentiality
AURKB,1.3494068141208384,0.0113419709870343,0.0295773151504319,1390.3333333333333,-1.2828116767999331,2009.0,True,-2.2968758252646153,1178.0,True,True,T2_reversal_confounded_by_essentiality
PPFIBP1,1.7147109180507474,0.0136505442705386,0.0174576006940413,1392.0,,,False,0.037267194239302165,1178.0,False,True,T1_reversal_not_explained_by_fitness
HPS6,1.4568475696807908,0.0124641373930604,0.0228979902419995,1393.6666666666667,,,False,0.0651146703301407,1178.0,False,True,T1_reversal_not_explained_by_fitness
IKBKB,1.4872333775520048,0.0130963926009687,0.0215355644741694,1394.0,,,False,0.05627182738249921,1178.0,False,True,T1_reversal_not_explained_by_fitness
AMBRA1,2.066613293323653,0.0085112588010669,0.0212356395144993,1394.6666666666667,,,False,-0.065789022314198,1178.0,False,True,T1_reversal_not_explained_by_fitness
CDC42EP1,1.6892561208594157,0.0191301345172943,0.013880776067588,1396.0,,,False,0.06401963008192887,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF121,1.5792447327575174,0.0071557166574168,0.0400753853435215,1398.3333333333333,,,False,0.013063330445700244,1178.0,False,True,T1_reversal_not_explained_by_fitness
OPA1,1.822578472239411,0.0076733233525726,0.0270641599510477,1401.0,-0.6767871005739935,1686.0,True,-0.4575873604042698,1178.0,False,True,T1_reversal_not_explained_by_fitness
ATP1A1,1.7829089382398418,0.0049826907885424,0.0566260393994127,1402.3333333333333,-1.423455635698711,2058.0,True,-1.0288696024977135,1178.0,True,True,T2_reversal_confounded_by_essentiality
HNRNPA0,1.1273392165768583,0.0211571070117813,0.0206780548621453,1402.3333333333333,,,False,-0.24321204357126294,1178.0,False,True,T1_reversal_not_explained_by_fitness
HNRNPH2,1.6852833251127723,0.0092060364697091,0.0250412440206606,1402.6666666666667,,,False,-0.09329858692918637,1178.0,False,True,T1_reversal_not_explained_by_fitness
PSMA1,1.3601567320235195,0.0152499672451554,0.0209175978704946,1403.3333333333333,-0.1016006672545987,1199.0,True,-2.25407656027763,1178.0,True,True,T2_reversal_confounded_by_essentiality
PBX1,1.7160140686823944,0.0166832429203401,0.0147216548475192,1405.0,,,False,0.09576197370325672,1178.0,False,True,T1_reversal_not_explained_by_fitness
GSX2,1.568202697520524,0.0133702247959509,0.0194449711574817,1406.0,,,False,-0.05443177609605131,1178.0,False,True,T1_reversal_not_explained_by_fitness
ANTXR2,1.3851619758406268,0.0160494114725266,0.0193385056575753,1406.3333333333333,,,False,0.04900041170971776,1178.0,False,True,T1_reversal_not_explained_by_fitness
TOR1AIP1,1.6647182647772076,0.0103097414988605,0.0224742624257601,1407.0,,,False,-0.10743603964064177,1178.0,False,True,T1_reversal_not_explained_by_fitness
USP34,1.684523820043561,0.0095798226715466,0.0236083897087253,1407.3333333333333,,,False,-0.1771321752789128,1178.0,False,True,T1_reversal_not_explained_by_fitness
SUCLG1,1.7043877987767768,0.0072903878857538,0.032299082915935,1407.3333333333333,,,False,-0.19547258994375497,1178.0,False,True,T1_reversal_not_explained_by_fitness
CHD2,1.60389943577345,0.0096578295694426,0.0249876095927295,1410.3333333333333,,,False,-0.11146889284152187,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF420,1.8793076585628008,0.0139820810288116,0.0150741590486603,1410.6666666666667,,,False,0.11321045164588167,1178.0,False,True,T1_reversal_not_explained_by_fitness
MRPS27,1.529292668590166,0.0137360057167826,0.0193201334126187,1411.6666666666667,0.26333571317695986,874.0,True,-0.5162871706670318,1178.0,True,True,T2_reversal_confounded_by_essentiality
ASPH,1.7711658214004993,0.0082783341775762,0.0253641337883315,1412.3333333333333,,,False,0.03793072738316772,1178.0,False,True,T1_reversal_not_explained_by_fitness
